"SubjectTag","SurveyYear","Age","Gender","DV","ZGenderAge"
8900,1982,23,2,67,1.01916857113468
9000,1982,23,1,71,0.274432320973596
9100,1985,21,2,67,1.03389068083996
9200,1985,22,2,59,-1.98234884435084
9300,1985,20,1,70,0.0242549528332368
9400,1981,24,1,68,-0.723795376053378
9500,1985,24,2,65,0.249457434572959
9600,1985,23,2,64,-0.0957737907378582
9700,1982,23,2,66,0.64752111717717
9800,1982,24,2,64,-0.124503980858937
9900,1982,24,2,64,-0.124503980858937
10000,1985,21,2,66,0.657195561784899
10100,1982,23,1,65,-1.73797342458119
10200,1985,20,2,62,-0.829607688597292
10300,1982,23,1,71,0.274432320973596
10400,1982,23,2,69,1.76246347904971
10500,1982,23,2,66,0.64752111717717
10600,1985,24,1,68,-0.723795376053378
10700,1985,22,1,70,-0.0112974876418913
10800,1982,23,1,68,-0.731770551803795
10900,1985,22,2,67,1.02426966321014
11000,1982,24,1,72,0.634114364819605
11100,1982,22,2,60,-1.60652153090572
11200,1985,21,2,68,1.41058579989502
11300,1985,22,1,70,-0.0112974876418913
11400,1981,24,1,70,-0.0448405056168866
11500,1985,24,2,66,0.623418850004854
11600,1982,18,2,66,0.706210384852589
11700,1982,22,1,71,0.322621925570974
11800,1985,23,2,69,1.76246347904971
11900,1982,24,1,70,-0.0448405056168866
12000,1985,22,1,72,0.65654133878384
12100,1985,20,2,65,0.27828375287936
12200,1985,23,1,73,0.945234236158523
12300,1985,22,1,71,0.322621925570974
12400,1985,23,2,61,-1.2107161526104
12500,1981,24,1,71,0.294636929601359
12600,1982,23,1,72,0.60983327856606
12700,1985,24,1,69,-0.384317940835132
12800,1982,23,2,61,-1.2107161526104
12900,1985,24,1,70,-0.0448405056168866
13000,NA,NA,NA,NA,NA
13100,NA,NA,NA,NA,NA
13200,NA,NA,NA,NA,NA
13300,1985,22,2,63,-0.479039590570348
13400,1985,23,1,69,-0.396369594211331
13500,1985,20,1,67,-0.941060669990924
13600,1982,24,2,60,-1.62034964258652
13700,1985,23,2,66,0.64752111717717
13800,1985,22,2,63,-0.479039590570348
13900,1985,21,1,68,-0.625327106578891
14000,1982,23,2,70,2.13411093300723
14100,1985,22,2,64,-0.103212277125225
14200,1982,22,1,70,-0.0112974876418913
14300,1985,23,2,64,-0.0957737907378582
14400,1985,20,2,64,-0.0910133942795237
14500,1985,22,1,69,-0.345216900854757
14600,1985,21,1,68,-0.625327106578891
14700,1985,23,2,61,-1.2107161526104
14800,1985,21,1,71,0.362436230071345
14900,1985,21,2,65,0.280500442729841
15000,1982,22,1,66,-1.34697514049335
15100,1982,24,2,64,-0.124503980858937
15200,1985,23,2,64,-0.0957737907378582
15300,1985,22,2,62,-0.854866904015471
15400,NA,NA,NA,NA,NA
15500,1985,21,1,69,-0.296072661028812
15600,1982,22,1,68,-0.679136314067623
15700,1985,22,2,63,-0.479039590570348
15800,1982,23,2,61,-1.2107161526104
15900,1985,24,2,60,-1.62034964258652
16000,1981,21,2,66,0.657195561784899
16100,1985,23,2,68,1.3908160250922
16200,1985,23,1,71,0.274432320973596
16300,1985,22,1,72,0.65654133878384
16400,1982,21,2,62,-0.849584914435335
16500,1985,24,2,66,0.623418850004854
16600,1985,23,1,70,-0.0609686366188677
16700,1985,24,2,64,-0.124503980858937
16800,1981,19,1,71,0.369416298763833
16900,1985,22,2,62,-0.854866904015471
17000,NA,NA,NA,NA,NA
17100,1985,23,1,69,-0.396369594211331
17200,1982,24,2,62,-0.872426811722727
17300,1985,22,1,73,0.990460751996706
17400,1985,24,2,65,0.249457434572959
17500,1982,24,2,65,0.249457434572959
17600,1982,22,2,64,-0.103212277125225
17700,1985,24,1,71,0.294636929601359
17800,1982,23,1,72,0.60983327856606
17900,1982,23,2,60,-1.58236360656791
18000,1982,24,2,63,-0.498465396290832
18100,NA,NA,NA,NA,NA
18200,NA,NA,NA,NA,NA
18300,1982,23,2,62,-0.839068698652887
18400,1985,24,2,65,0.249457434572959
18500,1985,20,1,72,0.667798701382677
18600,1982,22,2,65,0.272615036319898
18700,1985,20,1,75,1.63311432420684
18800,1982,23,2,65,0.275873663219656
18900,1982,23,1,75,1.61603615134345
19000,1985,23,2,63,-0.467421244695372
19100,1985,21,1,68,-0.625327106578891
19200,1985,21,2,61,-1.22628003349039
19300,1982,24,1,68,-0.723795376053378
19400,1985,20,1,72,0.667798701382677
19500,1982,22,1,72,0.65654133878384
19600,1985,20,1,72,0.667798701382677
19700,1985,22,2,62,-0.854866904015471
19800,1985,21,1,70,0.0331817845212667
19900,1982,22,1,66,-1.34697514049335
20000,1982,23,2,63,-0.467421244695372
20100,1982,24,1,70,-0.0448405056168866
20200,1982,21,1,73,1.0209451211715
