"","Subject2Tag","Subject1Tag","R","CRace1","CGender1","HtSt1","AgeHt1","CRace2","CGender2","HtSt2","AgeHt2"
"12186",129801,129802,NA,2,1,NA,NA,2,2,NA,3
"12187",130401,130402,0.5,3,2,NA,8,3,1,NA,15
"12188",130401,130403,0.5,3,1,NA,7,3,1,NA,15
"12189",130402,130403,0.5,3,1,NA,7,3,2,NA,8
"12190",130501,130502,0.5,3,1,NA,6,3,1,0.8690126119,19
"12191",130601,130602,0.5,3,1,0.2155459714,19,3,1,1.5224792524,19
"12192",130601,130603,0.25,3,1,NA,18,3,1,1.5224792524,19
"12193",130601,130604,0.25,3,2,NA,NA,3,1,1.5224792524,19
"12194",130602,130603,0.25,3,1,NA,18,3,1,0.2155459714,19
"12195",130602,130604,0.25,3,2,NA,NA,3,1,0.2155459714,19
"12196",130603,130604,0.5,3,2,NA,NA,3,1,NA,18
"12197",130801,130802,0.5,2,1,NA,6,2,1,0.8690126119,19
"12198",130801,130803,0.5,2,2,0.1625218443,19,2,1,0.8690126119,19
"12199",130802,130803,0.5,2,2,0.1625218443,19,2,1,NA,6
"12200",131001,131002,0.5,3,1,NA,NA,3,2,NA,15
"12201",131001,131003,0.5,3,2,NA,NA,3,2,NA,15
"12202",131002,131003,0.5,3,2,NA,NA,3,1,NA,NA
"12203",131301,131302,0.25,2,1,NA,15,2,2,-1.517811534,19
"12204",132301,132302,0.5,3,1,NA,NA,3,1,NA,15
"12205",132401,132402,0.5,3,2,-0.173544831,19,3,2,-0.173544831,19
"12206",132401,132403,0.5,3,1,NA,17,3,2,-0.173544831,19
"12207",132401,132404,0.5,3,2,NA,NA,3,2,-0.173544831,19
"12208",132401,132405,0.5,3,2,NA,NA,3,2,-0.173544831,19
"12209",132402,132403,0.5,3,1,NA,17,3,2,-0.173544831,19
"12210",132402,132404,0.5,3,2,NA,NA,3,2,-0.173544831,19
"12211",132402,132405,0.5,3,2,NA,NA,3,2,-0.173544831,19
"12212",132403,132404,0.5,3,2,NA,NA,3,1,NA,17
"12213",132403,132405,0.5,3,2,NA,NA,3,1,NA,17
"12214",132404,132405,0.5,3,2,NA,NA,3,2,NA,NA
"12215",132601,132602,0.5,3,1,NA,NA,3,2,NA,NA
"12216",132701,132702,0.25,3,1,NA,NA,3,2,-0.845678183,19
"12217",132801,132802,0.5,3,1,NA,17,3,2,0.1625218443,19
"12218",133601,133602,0.5,3,1,NA,8,3,2,NA,9
"12219",133601,133603,0.5,3,1,NA,7,3,2,NA,9
"12220",133601,133604,0.5,3,2,NA,4,3,2,NA,9
"12221",133602,133603,0.5,3,1,NA,7,3,1,NA,8
"12222",133602,133604,0.5,3,2,NA,4,3,1,NA,8
"12223",133603,133604,0.5,3,2,NA,4,3,1,NA,7
"12224",134101,134102,0.5,3,2,NA,NA,3,2,-0.509611507,19
"12225",134101,134103,0.5,3,1,-0.111187349,19,3,2,-0.509611507,19
"12226",134102,134103,0.5,3,1,-0.111187349,19,3,2,NA,NA
"12227",134301,134302,0.5,3,1,NA,14,3,2,1.5067885468,19
"12228",135201,135202,0.5,3,2,0.49858852,19,3,2,0.1625218443,19
"12229",135201,135203,0.5,3,1,-0.111187349,19,3,2,0.1625218443,19
"12230",135202,135203,0.5,3,1,-0.111187349,19,3,2,0.49858852,19
"12231",135601,135602,0.5,3,2,NA,15,3,2,NA,17
"12232",135901,135902,0.5,3,2,NA,15,3,2,-1.853878209,19
"12233",135901,135903,0.5,3,2,NA,NA,3,2,-1.853878209,19
"12234",135902,135903,0.5,3,2,NA,NA,3,2,NA,15
"12235",136101,136102,0.25,3,2,NA,NA,3,1,-0.764653989,19
"12236",136201,136202,0.5,3,2,NA,NA,3,2,NA,15
"12237",137401,137402,0.5,3,2,NA,NA,3,1,NA,NA
"12238",137501,137502,0.25,2,2,NA,15,2,2,1.1707218712,19
"12239",137601,137602,0.375,2,1,0.8690126119,19,2,2,2.1789218981,19
"12240",137601,137603,0.25,2,1,1.1957459322,19,2,2,2.1789218981,19
"12241",137602,137603,0.5,2,1,1.1957459322,19,2,1,0.8690126119,19
"12242",137701,137702,0.5,2,1,0.8690126119,19,2,1,-0.111187349,19
"12243",138101,138102,0.5,2,2,-0.173544831,19,2,1,-1.41812063,19
"12244",138101,138103,0.25,2,2,NA,18,2,1,-1.41812063,19
"12245",138102,138103,0.5,2,2,NA,18,2,2,-0.173544831,19
"12246",138801,138802,0.5,2,1,0.5422792916,19,2,1,-1.09138731,19
"12247",138801,138803,0.5,2,1,0.2155459714,19,2,1,-1.09138731,19
"12248",138801,138804,0.5,2,2,0.49858852,19,2,1,-1.09138731,19
"12249",138802,138803,0.5,2,1,0.2155459714,19,2,1,0.5422792916,19
"12250",138802,138804,0.5,2,2,0.49858852,19,2,1,0.5422792916,19
"12251",138803,138804,0.5,2,2,0.49858852,19,2,1,0.2155459714,19
"12252",138901,138902,0.5,2,1,NA,18,2,2,0.49858852,19
"12253",139101,139102,0.5,2,2,-0.173544831,19,2,1,0.8690126119,19
"12254",139101,139103,0.5,2,2,-0.173544831,19,2,1,0.8690126119,19
"12255",139102,139103,0.5,2,2,-0.173544831,19,2,2,-0.173544831,19
"12256",139401,139402,0.5,3,2,0.8346551956,19,3,1,1.5224792524,19
"12257",139801,139802,0.25,3,2,-0.845678183,19,3,1,NA,NA
"12258",139901,139902,0.5,1,2,NA,16,1,2,-0.509611507,19
"12259",140001,140002,0.5,1,2,NA,5,1,2,-0.173544831,19
"12260",140001,140003,0.5,1,1,NA,NA,1,2,-0.173544831,19
"12261",140001,140004,0.5,1,1,NA,11,1,2,-0.173544831,19
"12262",140002,140003,0.5,1,1,NA,NA,1,2,NA,5
"12263",140002,140004,0.5,1,1,NA,11,1,2,NA,5
"12264",140003,140004,0.5,1,1,NA,11,1,1,NA,NA
"12265",140101,140102,NA,1,2,NA,11,1,2,NA,13
"12266",140101,140103,0.25,1,2,NA,9,1,2,NA,13
"12267",140101,140104,0.25,1,1,-1.74485395,19,1,2,NA,13
"12268",140101,140107,0.25,1,1,NA,18,1,2,NA,13
"12269",140101,140105,0.25,1,2,NA,6,1,2,NA,13
"12270",140101,140106,0.25,1,2,NA,4,1,2,NA,13
"12271",140102,140103,0.25,1,2,NA,9,1,2,NA,11
"12272",140102,140104,0.25,1,1,-1.74485395,19,1,2,NA,11
"12273",140102,140105,0.25,1,2,NA,6,1,2,NA,11
"12274",140102,140106,0.25,1,2,NA,4,1,2,NA,11
"12275",140102,140107,0.25,1,1,NA,18,1,2,NA,11
"12276",140103,140106,0.25,1,2,NA,4,1,2,NA,9
"12277",140103,140104,0.25,1,1,-1.74485395,19,1,2,NA,9
"12278",140103,140105,0.25,1,2,NA,6,1,2,NA,9
"12279",140103,140107,0.25,1,1,NA,18,1,2,NA,9
"12280",140104,140105,0.25,1,2,NA,6,1,1,-1.74485395,19
"12281",140104,140106,0.25,1,2,NA,4,1,1,-1.74485395,19
"12282",140104,140107,0.25,1,1,NA,18,1,1,-1.74485395,19
"12283",140105,140106,0.5,1,2,NA,4,1,2,NA,6
"12284",140105,140107,0.5,1,1,NA,18,1,2,NA,6
"12285",140106,140107,0.5,1,1,NA,18,1,2,NA,4
"12286",140601,140602,0.5,1,2,NA,8,1,2,1.1707218712,19
"12287",140601,140603,0.5,1,1,NA,7,1,2,1.1707218712,19
"12288",140601,140605,0.5,1,1,NA,9,1,2,1.1707218712,19
"12289",140601,140604,0.5,1,2,0.1625218443,19,1,2,1.1707218712,19
"12290",140601,140606,0.5,1,2,0.49858852,19,1,2,1.1707218712,19
"12291",140602,140604,0.5,1,2,0.1625218443,19,1,2,NA,8
"12292",140602,140605,0.5,1,1,NA,9,1,2,NA,8
"12293",140602,140603,0.5,1,1,NA,7,1,2,NA,8
"12294",140602,140606,0.5,1,2,0.49858852,19,1,2,NA,8
"12295",140603,140604,0.5,1,2,0.1625218443,19,1,1,NA,7
"12296",140603,140606,0.5,1,2,0.49858852,19,1,1,NA,7
"12297",140603,140605,0.5,1,1,NA,9,1,1,NA,7
"12298",140604,140605,0.5,1,1,NA,9,1,2,0.1625218443,19
"12299",140604,140606,0.5,1,2,0.49858852,19,1,2,0.1625218443,19
"12300",140605,140606,0.5,1,2,0.49858852,19,1,1,NA,9
"12301",140901,140902,0.5,3,1,0.2155459714,19,3,1,-0.764653989,19
"12302",141001,141002,0.25,3,2,NA,15,3,1,0.2155459714,19
"12303",141401,141402,0.25,1,2,-0.173544831,19,1,1,-0.437920669,19
"12304",141401,141403,0.25,1,2,0.1625218443,19,1,1,-0.437920669,19
"12305",141401,141404,0.25,1,2,-0.509611507,19,1,1,-0.437920669,19
"12306",141401,141405,0.25,1,1,-0.437920669,19,1,1,-0.437920669,19
"12307",141402,141403,0.25,1,2,0.1625218443,19,1,2,-0.173544831,19
"12308",141402,141404,0.25,1,2,-0.509611507,19,1,2,-0.173544831,19
"12309",141402,141405,0.25,1,1,-0.437920669,19,1,2,-0.173544831,19
"12310",141403,141404,0.5,1,2,-0.509611507,19,1,2,0.1625218443,19
"12311",141403,141405,0.5,1,1,-0.437920669,19,1,2,0.1625218443,19
"12312",141404,141405,0.5,1,1,-0.437920669,19,1,2,-0.509611507,19
"12313",141501,141502,0.5,1,2,0.49858852,19,1,1,0.5422792916,19
"12314",141501,141503,0.5,1,2,0.1625218443,19,1,1,0.5422792916,19
"12315",141501,141504,0.5,1,1,1.1957459322,19,1,1,0.5422792916,19
"12316",141501,141507,0.5,1,2,NA,2,1,1,0.5422792916,19
"12317",141501,141505,0.5,1,1,-1.41812063,19,1,1,0.5422792916,19
"12318",141501,141506,0.25,1,1,-1.41812063,19,1,1,0.5422792916,19
"12319",141502,141503,0.5,1,2,0.1625218443,19,1,2,0.49858852,19
"12320",141502,141504,0.5,1,1,1.1957459322,19,1,2,0.49858852,19
"12321",141502,141505,0.5,1,1,-1.41812063,19,1,2,0.49858852,19
"12322",141502,141506,0.25,1,1,-1.41812063,19,1,2,0.49858852,19
"12323",141502,141507,0.25,1,2,NA,2,1,2,0.49858852,19
"12324",141503,141506,0.25,1,1,-1.41812063,19,1,2,0.1625218443,19
"12325",141503,141504,0.5,1,1,1.1957459322,19,1,2,0.1625218443,19
"12326",141503,141505,0.5,1,1,-1.41812063,19,1,2,0.1625218443,19
"12327",141503,141507,0.25,1,2,NA,2,1,2,0.1625218443,19
"12328",141504,141505,0.5,1,1,-1.41812063,19,1,1,1.1957459322,19
"12329",141504,141506,0.25,1,1,-1.41812063,19,1,1,1.1957459322,19
"12330",141504,141507,0.25,1,2,NA,2,1,1,1.1957459322,19
"12331",141505,141506,0.25,1,1,-1.41812063,19,1,1,-1.41812063,19
"12332",141505,141507,0.25,1,2,NA,2,1,1,-1.41812063,19
"12333",141506,141507,0.25,1,2,NA,2,1,1,-1.41812063,19
"12334",141601,141602,0.5,3,1,-1.74485395,19,3,1,-1.09138731,19
"12335",141601,141603,0.25,3,1,-0.437920669,19,3,1,-1.09138731,19
"12336",141602,141603,0.25,3,1,-0.437920669,19,3,1,-1.74485395,19
"12337",141901,141902,0.5,1,1,-0.111187349,19,1,2,-0.509611507,19
"12338",142101,142102,0.5,3,2,NA,NA,3,2,NA,NA
"12339",142301,142302,0.5,3,1,-1.09138731,19,3,1,0.2155459714,19
"12340",142301,142303,0.5,3,2,-0.173544831,19,3,1,0.2155459714,19
"12341",142301,142304,0.5,3,2,0.8346551956,19,3,1,0.2155459714,19
"12342",142301,142305,0.5,3,1,0.8690126119,19,3,1,0.2155459714,19
"12343",142302,142303,0.5,3,2,-0.173544831,19,3,1,-1.09138731,19
"12344",142302,142304,0.5,3,2,0.8346551956,19,3,1,-1.09138731,19
"12345",142302,142305,0.5,3,1,0.8690126119,19,3,1,-1.09138731,19
"12346",142303,142304,0.5,3,2,0.8346551956,19,3,2,-0.173544831,19
"12347",142303,142305,0.5,3,1,0.8690126119,19,3,2,-0.173544831,19
"12348",142304,142305,0.5,3,1,0.8690126119,19,3,2,0.8346551956,19
"12349",143501,143502,0.5,2,1,0.2155459714,19,2,2,0.49858852,19
"12350",143501,143503,0.5,2,1,NA,18,2,2,0.49858852,19
"12351",143502,143503,0.5,2,1,NA,18,2,1,0.2155459714,19
"12352",143601,143602,0.25,2,2,-0.845678183,19,2,2,0.49858852,19
"12353",143601,143603,0.25,2,1,0.2155459714,19,2,2,0.49858852,19
"12354",143602,143603,0.25,2,1,0.2155459714,19,2,2,-0.845678183,19
"12355",143701,143702,0.5,2,2,-0.845678183,19,2,1,-0.111187349,19
"12356",143701,143703,0.5,2,2,-1.517811534,19,2,1,-0.111187349,19
"12357",143702,143703,0.5,2,2,-1.517811534,19,2,2,-0.845678183,19
"12358",143801,143802,0.25,2,2,-0.173544831,19,2,2,-0.509611507,19
"12359",143801,143803,0.25,2,1,0.5422792916,19,2,2,-0.509611507,19
"12360",143802,143803,0.5,2,1,0.5422792916,19,2,2,-0.173544831,19
"12361",144001,144002,0.25,2,1,-0.437920669,19,2,2,-0.173544831,19
"12362",144001,144003,0.25,2,2,1.5067885468,19,2,2,-0.173544831,19
"12363",144001,144004,0.25,2,1,0.5422792916,19,2,2,-0.173544831,19
"12364",144002,144003,0.5,2,2,1.5067885468,19,2,1,-0.437920669,19
"12365",144002,144004,0.5,2,1,0.5422792916,19,2,1,-0.437920669,19
"12366",144003,144004,0.5,2,1,0.5422792916,19,2,2,1.5067885468,19
"12367",144201,144202,0.5,1,2,NA,14,1,2,-0.509611507,19
"12368",144301,144302,0.5,3,2,-0.509611507,19,3,2,0.1625218443,19
"12369",144301,144303,0.5,3,1,NA,NA,3,2,0.1625218443,19
"12370",144302,144303,0.5,3,1,NA,NA,3,2,-0.509611507,19
"12371",144601,144602,0.25,2,1,-0.111187349,19,2,1,-0.111187349,19
"12372",144601,144603,0.25,2,1,NA,NA,2,1,-0.111187349,19
"12373",144602,144603,0.5,2,1,NA,NA,2,1,-0.111187349,19
"12374",145101,145102,0.5,1,2,-1.517811534,19,1,2,-1.181744858,19
"12375",145101,145103,0.5,1,2,NA,16,1,2,-1.181744858,19
"12376",145102,145103,0.5,1,2,NA,16,1,2,-1.517811534,19
"12377",145401,145402,0.5,1,2,-0.173544831,19,1,1,-1.09138731,19
"12378",145501,145502,0.5,3,1,-1.09138731,19,3,2,-1.181744858,19
"12379",145501,145503,0.5,3,2,-0.845678183,19,3,2,-1.181744858,19
"12380",145501,145504,0.5,3,2,-1.517811534,19,3,2,-1.181744858,19
"12381",145502,145503,0.5,3,2,-0.845678183,19,3,1,-1.09138731,19
"12382",145502,145504,0.5,3,2,-1.517811534,19,3,1,-1.09138731,19
"12383",145503,145504,0.5,3,2,-1.517811534,19,3,2,-0.845678183,19
"12384",146001,146002,0.75,3,1,NA,4,3,1,NA,4
"12385",146001,146003,0.5,3,2,NA,1,3,1,NA,4
"12386",146002,146003,0.5,3,2,NA,1,3,1,NA,4
"12387",146901,146902,NA,3,1,NA,19,3,1,NA,13
"12388",146901,146903,0.25,3,1,0.2155459714,19,3,1,NA,13
"12389",146902,146903,0.25,3,1,0.2155459714,19,3,1,NA,19
"12390",147001,147002,0.5,3,1,-0.111187349,19,3,2,-1.181744858,19
"12391",147401,147402,0.5,3,2,0.49858852,19,3,1,-0.111187349,19
"12392",147801,147802,NA,3,1,NA,NA,3,1,NA,NA
"12393",148201,148202,0.25,2,2,2.1789218981,19,2,1,0.5422792916,19
"12394",148201,148203,0.25,2,2,1.1707218712,19,2,1,0.5422792916,19
"12395",148202,148203,0.5,2,2,1.1707218712,19,2,2,2.1789218981,19
"12396",148901,148902,0.25,2,1,0.5422792916,19,2,1,NA,19
"12397",148901,148903,0.25,2,1,0.2155459714,19,2,1,NA,19
"12398",148901,148904,0.25,2,2,NA,18,2,1,NA,19
"12399",148902,148903,0.25,2,1,0.2155459714,19,2,1,0.5422792916,19
"12400",148902,148904,0.25,2,2,NA,18,2,1,0.5422792916,19
"12401",148903,148904,0.5,2,2,NA,18,2,1,0.2155459714,19
"12402",149101,149102,0.5,2,2,1.8428552225,19,2,2,1.1707218712,19
"12403",149301,149302,0.5,3,1,0.2155459714,19,3,1,-0.764653989,19
"12404",149401,149402,0.25,3,1,0.5422792916,19,3,2,-0.845678183,19
"12405",149401,149403,0.25,3,1,-1.09138731,19,3,2,-0.845678183,19
"12406",149402,149403,0.5,3,1,-1.09138731,19,3,1,0.5422792916,19
"12407",149501,149502,0.5,3,2,-0.173544831,19,3,2,-0.173544831,19
"12408",149801,149802,0.5,3,2,NA,15,3,1,-0.111187349,19
"12409",149901,149902,0.5,3,1,0.2155459714,19,3,2,0.8346551956,19
"12410",150201,150202,0.5,3,2,NA,15,3,1,NA,17
"12411",150201,150203,0.5,3,2,NA,NA,3,1,NA,17
"12412",150201,150204,0.5,3,2,NA,NA,3,1,NA,17
"12413",150202,150203,0.5,3,2,NA,NA,3,2,NA,15
"12414",150202,150204,0.5,3,2,NA,NA,3,2,NA,15
"12415",150203,150204,0.5,3,2,NA,NA,3,2,NA,NA
"12416",150701,150702,0.25,3,1,NA,15,3,1,0.8690126119,19
"12417",151201,151202,0.5,3,1,NA,15,3,1,NA,18
"12418",151701,151702,0.25,2,2,NA,10,2,1,NA,16
"12419",151701,151703,0.25,2,2,NA,9,2,1,NA,16
"12420",151702,151703,0.5,2,2,NA,9,2,2,NA,10
"12421",151901,151902,0.25,2,2,-0.173544831,19,2,1,NA,11
"12422",151901,151903,0.25,2,1,1.1957459322,19,2,1,NA,11
"12423",151902,151903,0.5,2,1,1.1957459322,19,2,2,-0.173544831,19
"12424",152401,152402,0.5,2,1,-1.74485395,19,2,1,1.5224792524,19
"12425",152401,152403,0.5,2,1,-1.41812063,19,2,1,1.5224792524,19
"12426",152402,152403,0.5,2,1,-1.41812063,19,2,1,-1.74485395,19
"12427",152501,152502,0.5,3,1,NA,NA,3,1,0.2155459714,19
"12428",152501,152503,0.5,3,1,0.5422792916,19,3,1,0.2155459714,19
"12429",152501,152504,0.5,3,2,-1.517811534,19,3,1,0.2155459714,19
"12430",152501,152505,0.25,3,1,NA,15,3,1,0.2155459714,19
"12431",152502,152503,0.5,3,1,0.5422792916,19,3,1,NA,NA
"12432",152502,152504,0.5,3,2,-1.517811534,19,3,1,NA,NA
"12433",152502,152505,0.25,3,1,NA,15,3,1,NA,NA
"12434",152503,152504,0.5,3,2,-1.517811534,19,3,1,0.5422792916,19
"12435",152503,152505,0.25,3,1,NA,15,3,1,0.5422792916,19
"12436",152504,152505,0.25,3,1,NA,15,3,2,-1.517811534,19
"12437",153201,153202,0.25,3,1,NA,17,3,2,-0.509611507,19
"12438",153201,153203,0.25,3,2,NA,NA,3,2,-0.509611507,19
"12439",153201,153204,0.25,3,1,NA,NA,3,2,-0.509611507,19
"12440",153202,153203,0.25,3,2,NA,NA,3,1,NA,17
"12441",153202,153204,0.25,3,1,NA,NA,3,1,NA,17
"12442",153203,153204,0.5,3,1,NA,NA,3,2,NA,NA
"12443",153301,153302,0.25,1,1,NA,18,1,2,-1.181744858,19
"12444",153401,153402,0.5,1,1,-0.437920669,19,1,1,-0.764653989,19
"12445",153801,153802,0.5,1,2,NA,16,1,1,-0.437920669,19
"12446",153901,153902,0.5,3,1,-0.764653989,19,3,2,-1.517811534,19
"12447",154101,154102,0.5,3,1,-1.09138731,19,3,1,-1.74485395,19
"12448",154401,154402,0.5,3,1,-1.41812063,19,3,2,-0.173544831,19
"12449",154401,154403,0.25,3,1,NA,5,3,2,-0.173544831,19
"12450",154402,154403,0.25,3,1,NA,5,3,1,-1.41812063,19
"12451",154601,154602,0.5,3,1,NA,16,3,2,NA,5
"12452",154601,154603,0.5,3,2,-0.173544831,19,3,2,NA,5
"12453",154602,154603,0.5,3,2,-0.173544831,19,3,1,NA,16
"12454",154801,154802,0.5,3,2,-0.173544831,19,3,1,-0.111187349,19
"12455",154901,154902,0.5,3,2,0.1625218443,19,3,1,0.5422792916,19
"12456",154901,154903,0.5,3,1,0.8690126119,19,3,1,0.5422792916,19
"12457",154901,154904,0.5,3,1,0.5422792916,19,3,1,0.5422792916,19
"12458",154902,154903,0.5,3,1,0.8690126119,19,3,2,0.1625218443,19
"12459",154902,154904,0.5,3,1,0.5422792916,19,3,2,0.1625218443,19
"12460",154903,154904,0.5,3,1,0.5422792916,19,3,1,0.8690126119,19
"12461",155101,155102,0.5,3,2,0.49858852,19,3,1,1.5224792524,19
"12462",155901,155902,0.25,3,2,-1.853878209,19,3,1,-1.09138731,19
"12463",156401,156402,0.5,3,2,NA,NA,3,2,NA,NA
"12464",156601,156602,0.5,3,1,1.1957459322,19,3,2,0.1625218443,19
"12465",156601,156603,0.5,3,1,-0.111187349,19,3,2,0.1625218443,19
"12466",156601,156604,0.5,3,2,0.1625218443,19,3,2,0.1625218443,19
"12467",156601,156605,0.5,3,2,-0.173544831,19,3,2,0.1625218443,19
"12468",156602,156603,0.5,3,1,-0.111187349,19,3,1,1.1957459322,19
"12469",156602,156604,0.5,3,2,0.1625218443,19,3,1,1.1957459322,19
"12470",156602,156605,0.5,3,2,-0.173544831,19,3,1,1.1957459322,19
"12471",156603,156604,0.5,3,2,0.1625218443,19,3,1,-0.111187349,19
"12472",156603,156605,0.25,3,2,-0.173544831,19,3,1,-0.111187349,19
"12473",156604,156605,0.25,3,2,-0.173544831,19,3,2,0.1625218443,19
"12474",157101,157102,0.5,3,2,0.49858852,19,3,1,1.1957459322,19
"12475",158101,158102,0.5,3,2,NA,NA,3,1,0.5422792916,19
"12476",158301,158302,0.5,3,1,0.2155459714,19,3,2,1.5067885468,19
"12477",158401,158402,0.25,3,1,0.5422792916,19,3,2,-0.173544831,19
"12478",158701,158702,0.5,3,2,NA,17,3,1,0.5422792916,19
"12479",159201,159202,0.25,3,1,NA,NA,3,2,0.49858852,19
"12480",159301,159302,0.5,3,2,0.49858852,19,3,2,1.1707218712,19
"12481",159601,159602,0.5,3,2,1.5067885468,19,3,2,1.5067885468,19
"12482",159601,159603,0.5,3,2,1.1707218712,19,3,2,1.5067885468,19
"12483",159601,159604,0.5,3,1,0.5422792916,19,3,2,1.5067885468,19
"12484",159601,159607,0.5,3,1,0.2155459714,19,3,2,1.5067885468,19
"12485",159601,159605,0.5,3,2,0.1625218443,19,3,2,1.5067885468,19
"12486",159601,159606,0.5,3,1,-3.378520552,19,3,2,1.5067885468,19
"12487",159602,159603,0.5,3,2,1.1707218712,19,3,2,1.5067885468,19
"12488",159602,159604,0.5,3,1,0.5422792916,19,3,2,1.5067885468,19
"12489",159602,159605,0.5,3,2,0.1625218443,19,3,2,1.5067885468,19
"12490",159602,159606,0.5,3,1,-3.378520552,19,3,2,1.5067885468,19
"12491",159602,159607,0.5,3,1,0.2155459714,19,3,2,1.5067885468,19
"12492",159603,159606,0.5,3,1,-3.378520552,19,3,2,1.1707218712,19
"12493",159603,159604,0.5,3,1,0.5422792916,19,3,2,1.1707218712,19
"12494",159603,159605,0.5,3,2,0.1625218443,19,3,2,1.1707218712,19
"12495",159603,159607,0.5,3,1,0.2155459714,19,3,2,1.1707218712,19
"12496",159604,159605,0.5,3,2,0.1625218443,19,3,1,0.5422792916,19
"12497",159604,159606,0.5,3,1,-3.378520552,19,3,1,0.5422792916,19
"12498",159604,159607,0.5,3,1,0.2155459714,19,3,1,0.5422792916,19
"12499",159605,159606,0.5,3,1,-3.378520552,19,3,2,0.1625218443,19
"12500",159605,159607,0.5,3,1,0.2155459714,19,3,2,0.1625218443,19
"12501",159606,159607,0.5,3,1,0.2155459714,19,3,1,-3.378520552,19
"12502",159801,159802,0.5,3,1,NA,NA,3,1,NA,16
"12503",160001,160002,0.5,3,1,-0.111187349,19,3,1,NA,19
"12504",160001,160003,0.25,3,1,2.5026792132,19,3,1,NA,19
"12505",160001,160004,0.25,3,2,0.49858852,19,3,1,NA,19
"12506",160002,160003,0.25,3,1,2.5026792132,19,3,1,-0.111187349,19
"12507",160002,160004,0.25,3,2,0.49858852,19,3,1,-0.111187349,19
"12508",160003,160004,0.5,3,2,0.49858852,19,3,1,2.5026792132,19
"12509",160501,160502,0.5,3,2,NA,15,3,1,NA,11
"12510",160601,160602,0.5,3,1,NA,4,3,2,NA,7
"12511",160901,160902,0.5,3,1,0.8690126119,19,3,1,0.8690126119,19
"12512",161001,161002,0.5,3,2,0.1625218443,19,3,2,-1.517811534,19
"12513",161601,161602,0.5,3,1,0.5422792916,19,3,2,-0.173544831,19
"12514",161701,161702,0.5,3,1,-1.09138731,19,3,2,-0.845678183,19
"12515",161701,161703,0.5,3,1,-0.437920669,19,3,2,-0.845678183,19
"12516",161702,161703,0.5,3,1,-0.437920669,19,3,1,-1.09138731,19
"12517",162501,162502,0.5,3,1,NA,NA,3,2,NA,NA
"12518",162901,162902,0.5,3,1,1.1957459322,19,3,1,1.1957459322,19
"12519",163801,163802,0.5,3,1,0.5422792916,19,3,1,NA,19
"12520",163801,163803,0.25,3,2,0.49858852,19,3,1,NA,19
"12521",163801,163804,0.25,3,1,NA,18,3,1,NA,19
"12522",163802,163803,0.25,3,2,0.49858852,19,3,1,0.5422792916,19
"12523",163802,163804,0.25,3,1,NA,18,3,1,0.5422792916,19
"12524",163803,163804,0.5,3,1,NA,18,3,2,0.49858852,19
"12525",163901,163902,0.5,3,1,NA,16,3,1,NA,18
"12526",163901,163903,0.5,3,2,NA,NA,3,1,NA,18
"12527",163901,163904,0.5,3,2,NA,NA,3,1,NA,18
"12528",163902,163903,0.5,3,2,NA,NA,3,1,NA,16
"12529",163902,163904,0.5,3,2,NA,NA,3,1,NA,16
"12530",163903,163904,0.5,3,2,NA,NA,3,2,NA,NA
"12531",164001,164002,NA,3,1,NA,15,3,2,NA,17
"12532",164201,164202,0.5,1,1,-1.09138731,19,1,2,-1.853878209,19
"12533",164201,164203,0.5,1,2,NA,14,1,2,-1.853878209,19
"12534",164202,164203,0.5,1,2,NA,14,1,1,-1.09138731,19
"12535",164801,164802,0.5,3,1,NA,5,3,1,NA,14
"12536",164801,164803,NA,3,2,NA,3,3,1,NA,14
"12537",164802,164803,0.5,3,2,NA,3,3,1,NA,5
"12538",164901,164902,0.5,1,1,NA,NA,1,1,-0.437920669,19
"12539",164901,164903,0.25,1,2,NA,NA,1,1,-0.437920669,19
"12540",164901,164904,0.25,1,1,NA,NA,1,1,-0.437920669,19
"12541",164902,164903,0.25,1,2,NA,NA,1,1,NA,NA
"12542",164902,164904,0.25,1,1,NA,NA,1,1,NA,NA
"12543",164903,164904,0.5,1,1,NA,NA,1,2,NA,NA
"12544",165001,165002,0.25,1,2,NA,6,1,2,-0.845678183,19
"12545",165001,165003,0.25,1,1,NA,16,1,2,-0.845678183,19
"12546",165001,165005,0.25,1,2,NA,NA,1,2,-0.845678183,19
"12547",165001,165004,0.25,1,2,NA,NA,1,2,-0.845678183,19
"12548",165001,165006,0.25,1,2,NA,NA,1,2,-0.845678183,19
"12549",165002,165004,0.25,1,2,NA,NA,1,2,NA,6
"12550",165002,165005,0.25,1,2,NA,NA,1,2,NA,6
"12551",165002,165003,0.25,1,1,NA,16,1,2,NA,6
"12552",165002,165006,NA,1,2,NA,NA,1,2,NA,6
"12553",165003,165004,0.5,1,2,NA,NA,1,1,NA,16
"12554",165003,165006,0.25,1,2,NA,NA,1,1,NA,16
"12555",165003,165005,0.5,1,2,NA,NA,1,1,NA,16
"12556",165004,165005,0.5,1,2,NA,NA,1,2,NA,NA
"12557",165004,165006,0.25,1,2,NA,NA,1,2,NA,NA
"12558",165005,165006,0.25,1,2,NA,NA,1,2,NA,NA
"12559",165501,165502,0.5,3,2,0.8346551956,19,3,1,-0.437920669,19
"12560",165601,165602,0.5,3,1,NA,16,3,2,-0.173544831,19
"12561",165701,165702,0.5,3,1,NA,NA,3,1,NA,17
"12562",165801,165802,0.5,3,1,NA,NA,3,2,NA,NA
