"SubjectTag","SurveyYear","Age","Gender","DV","ZGenderAge"
45501,2010,20,2,68,1.21165520342094
45502,2010,17,2,66,0.474102082557397
45801,2010,16,2,64,-0.169645771396415
45901,2010,18,1,74,1.25188993588666
45902,2010,17,1,73,0.990137088620267
45903,NA,NA,NA,NA,NA
46201,NA,NA,NA,NA,NA
46501,2008,23,1,70,-0.0730345582326738
46701,2010,24,2,64,-0.205775072812151
46702,2010,19,1,68,-0.692338884031016
47101,2004,24,1,74,1.17140917708136
47102,2006,24,2,72,2.71341014289906
47201,NA,NA,NA,NA,NA
47401,2010,20,1,70,-0.159404109549348
47402,2010,18,1,74,1.25188993588666
47403,NA,NA,NA,NA,NA
47501,2010,16,2,63,-0.529783616606597
47601,2010,19,2,60,-1.60098470806146
47602,2010,17,1,71,0.342637206160785
47801,2000,24,1,68,-0.829440419837562
47802,2002,23,2,68,1.13350597142273
48501,NA,NA,NA,NA,NA
48502,2010,19,1,71,0.255072220432479
48503,2010,18,1,69,-0.436051550702096
49101,NA,NA,NA,NA,NA
49102,NA,NA,NA,NA,NA
49201,2010,20,1,71,0.169335829770491
49202,2010,18,1,70,-0.0984632533843456
49203,NA,NA,NA,NA,NA
49401,NA,NA,NA,NA,NA
49402,2010,22,1,74,1.1706231858603
49501,2006,20,1,72,0.49807576909033
49502,2010,21,2,70,1.85083557763899
49901,2006,24,2,62,-0.935571376739954
50101,NA,NA,NA,NA,NA
50102,NA,NA,NA,NA,NA
50301,2004,23,2,63,-0.508488660077484
50302,2010,23,2,65,0.1483091925226
50303,2010,20,2,63,-0.567745477123094
50401,NA,NA,NA,NA,NA
50402,2010,20,2,63,-0.567745477123094
50403,NA,NA,NA,NA,NA
50601,2010,18,2,63,-0.577843088449989
50701,2008,23,1,71,0.250306232440611
50702,2008,20,2,71,2.27929561174736
51401,2010,23,2,62,-0.836887586377526
51402,2010,19,1,64,-1.95555368998234
51403,2010,17,2,62,-0.894168744407067
51501,NA,NA,NA,NA,NA
51502,NA,NA,NA,NA,NA
51901,2010,21,2,66,0.489527360247274
52201,1998,19,1,73,0.886679623408143
52202,NA,NA,NA,NA,NA
52501,NA,NA,NA,NA,NA
52502,NA,NA,NA,NA,NA
52801,2002,20,1,72,0.49807576909033
52802,2008,23,2,62,-0.836887586377526
52901,2004,21,1,70,-0.103755891487682
52902,2004,20,1,74,1.15555564773001
52903,2010,24,1,72,0.504459311441721
53001,NA,NA,NA,NA,NA
53002,1994,19,1,72,0.570875921920311
53003,2002,24,2,66,0.524021231115652
53201,NA,NA,NA,NA,NA
53202,NA,NA,NA,NA,NA
53301,2010,17,2,63,-0.552101037665951
53601,2010,24,2,63,-0.570673224776052
53602,2010,19,1,67,-1.00814258551885
54201,2008,24,1,75,1.50488410990118
54202,2010,22,2,66,0.515503892395787
54401,2010,20,2,62,-0.923625613231902
54601,2006,24,2,62,-0.935571376739954
54602,2010,20,1,68,-0.816883988189026
54801,2006,23,2,68,1.13350597142273
54802,2010,23,1,70,-0.0730345582326738
54803,2010,19,2,64,-0.222794022169485
54804,NA,NA,NA,NA,NA
55001,2004,23,2,70,1.79030382402281
55002,2008,24,2,67,0.888919383079553
55201,2008,23,1,74,1.22032860446046
55202,2010,22,2,69,1.60681953765432
55701,2010,21,1,72,0.544575121067932
55702,2010,19,2,67,0.810848992249496
55703,2010,17,1,71,0.342637206160785
55704,NA,NA,NA,NA,NA
55801,2010,18,2,63,-0.577843088449989
55802,2010,17,2,65,0.132034375816281
55803,NA,NA,NA,NA,NA
56301,2004,24,2,63,-0.570673224776052
56302,2006,24,2,65,0.159123079151751
56303,2010,18,2,64,-0.223507553450686
56701,2010,16,2,69,1.6310434546545
56702,NA,NA,NA,NA,NA
56801,2010,18,2,64,-0.223507553450686
57201,NA,NA,NA,NA,NA
57401,NA,NA,NA,NA,NA
57601,2010,19,2,64,-0.222794022169485
57602,2010,17,2,66,0.474102082557397
57603,NA,NA,NA,NA,NA
57604,NA,NA,NA,NA,NA
57901,2010,21,2,63,-0.531453802796513
57902,2010,17,2,63,-0.552101037665951
58201,2010,23,1,71,0.250306232440611
58501,2004,24,1,69,-0.495965487017741
58502,2002,21,1,66,-1.40041791659891
58503,2006,23,2,64,-0.180089733777442
58504,2010,20,1,63,-2.46058368478822
58505,2010,18,1,68,-0.773639848019847
58801,2004,24,2,65,0.159123079151751
58802,2006,24,2,64,-0.205775072812151
58803,2010,20,1,76,1.81303552636969
58804,2010,16,1,71,0.440800404229901
58901,2004,24,2,66,0.524021231115652
58902,NA,NA,NA,NA,NA
59001,2002,23,2,68,1.13350597142273
59002,2004,24,1,74,1.17140917708136
59003,2006,24,1,73,0.837934244261542
59004,2008,24,1,69,-0.495965487017741
59301,NA,NA,NA,NA,NA
59302,NA,NA,NA,NA,NA
60401,2006,22,1,73,0.841707806525781
60402,2010,19,1,68,-0.692338884031016
60403,2010,17,1,69,-0.304862676298697
60404,NA,NA,NA,NA,NA
60801,2010,23,1,69,-0.396375348905958
60802,2010,19,1,69,-0.376535182543185
60803,2010,16,2,64,-0.169645771396415
61101,2008,24,1,75,1.50488410990118
61102,2010,23,2,63,-0.508488660077484
61401,2002,24,2,64,-0.205775072812151
61402,2006,24,1,69,-0.495965487017741
61501,2008,24,1,67,-1.16291535265738
61502,2010,21,1,72,0.544575121067932
61801,NA,NA,NA,NA,NA
61802,2004,23,2,64,-0.180089733777442
61803,2008,17,1,72,0.666387147390526
61901,2000,24,2,62,-0.935571376739954
61902,2002,23,2,61,-1.16528651267757
61903,2004,24,2,60,-1.66536768066776
61904,2004,21,1,65,-1.72458342287672
61905,2002,16,2,60,-1.61019715223714
61906,2008,20,2,59,-1.99126602155832
62101,2010,23,2,68,1.13350597142273
62102,2010,20,1,70,-0.159404109549348
62103,NA,NA,NA,NA,NA
62201,2010,20,2,65,0.144014795094521
62202,NA,NA,NA,NA,NA
62203,NA,NA,NA,NA,NA
62301,2004,24,2,64,-0.205775072812151
62302,2008,24,2,65,0.159123079151751
62701,2000,23,2,70,1.79030382402281
62702,2000,20,2,65,0.144014795094521
62703,2008,18,1,72,0.576713341251156
62704,NA,NA,NA,NA,NA
63201,2002,24,2,65,0.159123079151751
63202,2004,23,2,66,0.476708118822642
63203,2008,21,1,71,0.220409614790125
63401,NA,NA,NA,NA,NA
63402,NA,NA,NA,NA,NA
63403,NA,NA,NA,NA,NA
63501,2004,24,1,67,-1.16291535265738
63502,2006,23,2,61,-1.16528651267757
64001,2010,24,2,66,0.524021231115652
64002,2010,20,1,71,0.169335829770491
64201,2010,22,2,67,0.879275774148632
64202,2010,21,1,72,0.544575121067932
64301,NA,NA,NA,NA,NA
64801,2008,24,1,65,-1.82986521829702
65001,2008,16,1,69,-0.18224306118032
65002,NA,NA,NA,NA,NA
65401,2010,22,2,70,1.97059141940717
65601,2010,20,2,60,-1.63538588544952
65602,2010,17,1,69,-0.304862676298697
65701,NA,NA,NA,NA,NA
65702,NA,NA,NA,NA,NA
66001,NA,NA,NA,NA,NA
66002,NA,NA,NA,NA,NA
66003,NA,NA,NA,NA,NA
66201,2010,20,1,76,1.81303552636969
66202,2010,18,2,70,1.90250565654513
66401,2010,21,2,67,0.829854414595203
66402,2010,16,2,65,0.190492073813768
66501,NA,NA,NA,NA,NA
66502,NA,NA,NA,NA,NA
66801,2008,24,2,62,-0.935571376739954
66802,NA,NA,NA,NA,NA
66803,2010,20,2,59,-1.99126602155832
66804,2010,18,1,65,-1.7864047399731
66805,NA,NA,NA,NA,NA
67701,2010,24,2,66,0.524021231115652
67702,2010,20,1,70,-0.159404109549348
67703,2010,19,2,66,0.466301320776502
67704,2010,19,2,65,0.121753649303508
68801,2010,24,2,67,0.888919383079553
68802,2010,20,2,64,-0.211865341014287
68901,2010,23,2,59,-1.82208436527765
68902,2010,17,2,66,0.474102082557397
68903,NA,NA,NA,NA,NA
69101,NA,NA,NA,NA,NA
69102,NA,NA,NA,NA,NA
69103,NA,NA,NA,NA,NA
69201,2006,24,2,68,1.25381753504345
69202,2010,24,1,73,0.837934244261542
69401,NA,NA,NA,NA,NA
69402,NA,NA,NA,NA,NA
69403,NA,NA,NA,NA,NA
69404,NA,NA,NA,NA,NA
69601,2004,24,2,63,-0.570673224776052
69801,1996,19,1,68,-0.692338884031016
69802,2006,24,1,75,1.50488410990118
70301,2004,23,1,74,1.22032860446046
70302,2010,24,1,75,1.50488410990118
70303,2010,17,1,75,1.63763697107975
70401,2004,23,1,76,1.86701018580703
70402,2008,23,2,70,1.79030382402281
70601,2000,23,2,62,-0.836887586377526
70602,1996,17,2,62,-0.894168744407067
70603,2010,24,2,64,-0.205775072812151
70604,2010,22,2,64,-0.212039871109902
70605,2010,17,2,61,-1.23623645114818
70801,2004,24,1,66,-1.4963902854772
71201,2008,24,2,64,-0.205775072812151
71202,2010,24,1,71,0.170984378621901
71301,2010,22,1,66,-1.46069984881583
71302,2010,21,2,62,-0.871780857144443
72001,2004,23,1,68,-0.719716139579243
72002,2006,24,2,66,0.524021231115652
72101,2010,23,2,70,1.79030382402281
72102,2010,21,1,68,-0.752086904043297
72401,2010,24,1,75,1.50488410990118
72402,2010,22,1,73,0.841707806525781
72601,2002,20,1,72,0.49807576909033
72602,NA,NA,NA,NA,NA
72603,NA,NA,NA,NA,NA
73301,2010,24,2,62,-0.935571376739954
73302,2008,23,2,63,-0.508488660077484
73303,2010,20,2,62,-0.923625613231902
73304,2010,18,1,72,0.576713341251156
73601,2008,24,1,73,0.837934244261542
73602,2008,20,1,74,1.15555564773001
73901,2002,24,1,73,0.837934244261542
73902,NA,NA,NA,NA,NA
73903,2010,23,2,62,-0.836887586377526
74001,2006,22,1,68,-0.802869090146801
74301,2010,17,1,74,1.31388702985001
74302,2010,17,2,62,-0.894168744407067
74401,2004,24,1,70,-0.16249055419792
74402,NA,NA,NA,NA,NA
74601,2010,22,1,69,-0.473953710812284
74602,2010,19,1,67,-1.00814258551885
75201,2010,21,1,71,0.220409614790125
75202,NA,NA,NA,NA,NA
75501,2002,24,2,66,0.524021231115652
75502,2006,24,2,64,-0.205775072812151
75503,2010,18,2,65,0.130827981548617
75601,2008,24,2,65,0.159123079151751
75602,2008,23,1,72,0.573647023113895
75603,2010,19,2,65,0.121753649303508
75604,2010,17,2,64,-0.210033330924835
75605,NA,NA,NA,NA,NA
75701,2004,24,1,74,1.17140917708136
75702,2010,16,1,72,0.752322136935011
75801,2006,23,2,67,0.805107045122684
75901,2002,24,1,73,0.837934244261542
75902,2006,24,2,66,0.524021231115652
75903,2010,16,2,66,0.55062991902395
75904,NA,NA,NA,NA,NA
76101,2004,24,1,72,0.504459311441721
76102,2008,24,1,71,0.170984378621901
76103,NA,NA,NA,NA,NA
76401,2002,19,1,66,-1.32394628700668
76402,2010,23,1,70,-0.0730345582326738
76403,2010,22,1,67,-1.13178446948132
76404,2010,21,1,67,-1.0762524103211
76405,2010,18,1,67,-1.1112281453376
76801,2004,24,2,67,0.888919383079553
76802,2010,22,1,72,0.512792427191265
76803,2010,20,2,66,0.499894931203328
76804,2010,16,1,69,-0.18224306118032
77001,2000,19,1,69,-0.376535182543185
77002,2008,24,2,60,-1.66536768066776
77501,2008,22,2,63,-0.575811752862747
77502,2010,23,1,68,-0.719716139579243
77503,2010,23,1,69,-0.396375348905958
77901,2010,21,2,67,0.829854414595203
78301,2004,22,1,77,2.15736932386385
78501,NA,NA,NA,NA,NA
78701,NA,NA,NA,NA,NA
78801,NA,NA,NA,NA,NA
78901,2006,24,2,63,-0.570673224776052
79001,2010,19,1,71,0.255072220432479
79201,2006,23,2,63,-0.508488660077484
79202,2010,24,1,69,-0.495965487017741
79203,2010,20,1,72,0.49807576909033
79204,NA,NA,NA,NA,NA
80101,2006,24,2,68,1.25381753504345
80102,2008,23,2,60,-1.49368543897761
80103,2010,22,1,71,0.183877047856749
80301,2006,24,2,66,0.524021231115652
80302,2010,22,1,75,1.49953856519481
80303,2010,20,2,67,0.855775067312135
80304,NA,NA,NA,NA,NA
80305,NA,NA,NA,NA,NA
80306,NA,NA,NA,NA,NA
80401,2010,24,1,75,1.50488410990118
