"SubjectTag","SubjectID","Generation","HeightZGender","HeightZGenderAge","MathStandardized"
342301,342301,2,-0.903787749504662,-0.932024633422066,116
342302,342302,2,-1.25399939906286,-1.28630163442659,117
342303,342303,2,-0.553576099946467,-0.552006199386858,131
342304,342304,2,NA,NA,128
342401,342401,2,-1.02817461968588,-1.04278022062297,109
342402,342402,2,0.497058848728117,0.499800709181719,113
342601,342601,2,0.910184560897806,0.886509026076423,128
342602,342602,2,-0.382054892824651,-0.30481034385023,93
342603,342603,2,NA,NA,135
342801,342801,2,0.264064834036578,0.250239829406562,126
342802,342802,2,-0.0589950293940365,-0.145004862380408,131
342803,342803,2,-1.02817461968588,-0.805163797560401,135
342901,342901,2,1.23324442432842,1.17108464204893,125
342902,342902,2,1.55630428775903,1.50446718674319,120
342903,342903,2,-0.382054892824651,-0.396270195608205,135
342904,342904,2,0.146847199169922,0.130806369591495,113
343001,343001,2,1.19748214784451,1.2535066840321,131
343002,343002,2,2.24811709651909,2.11816846642826,111
343003,343003,2,2.24811709651909,2.2788660017894,116
343004,343004,2,0.847270498286312,0.839360371600536,115
343005,343005,2,0.910184560897806,1.06368173539097,121
343006,343006,2,NA,NA,104
343007,343007,2,NA,NA,118
343008,343008,2,NA,NA,102
343201,343201,2,0.264064834036578,0.342578389371036,113
343202,343202,2,NA,NA,111
343203,343203,2,NA,NA,93
343301,343301,2,-0.903787749504662,-0.935339426475638,111
343302,343302,2,-0.903787749504662,-0.836676544239161,94
343303,343303,2,-0.903787749504662,-0.871595588657143,119
343401,343401,2,-0.903787749504662,-0.889773376041261,123
343501,343501,2,-0.382054892824651,-0.376462737100947,95
343502,343502,2,-1.99735420997772,-1.95517744107266,92
343601,343601,2,-1.02817461968588,-1.04278022062297,NA
343602,343602,2,-0.382054892824651,-0.376462737100947,111
343603,343603,2,NA,NA,117
343604,343604,2,NA,NA,118
343801,343801,2,0.587124697467192,0.504319552660416,112
343802,343802,2,-0.903787749504662,-0.923451524904423,94
343803,343803,2,NA,NA,116
344201,344201,2,NA,NA,135
344202,344202,2,NA,NA,NA
344401,344401,2,1.5476937974027,1.54791437360958,100
344402,344402,2,1.23324442432842,1.17108464204893,100
344501,344501,2,0.146847199169922,0.148271792649979,114
344601,344601,2,0.910184560897806,0.837702097354673,107
344602,344602,2,-0.203364450388273,-0.205724056306393,113
344603,344603,2,NA,NA,100
344701,344701,2,-1.67429434654711,-1.82935826019939,85
344702,344702,2,-0.203364450388273,-0.205724056306393,82
344703,344703,2,0.264064834036578,0.170937007966158,75
344704,344704,2,-0.553576099946467,-0.531340859685516,77
344705,344705,2,-1.25399939906286,-1.28630163442659,86
344801,344801,2,-0.382054892824651,-0.427826756296287,NA
344802,344802,2,NA,NA,NA
344803,344803,2,-0.0589950293940365,-0.0730151831008213,NA
344804,344804,2,NA,NA,NA
344805,344805,2,NA,NA,NA
344806,344806,2,NA,NA,NA
345101,345101,2,NA,NA,112
345102,345102,2,NA,NA,101
345103,345103,2,NA,NA,111
345201,345201,2,0.497058848728117,0.466215815811856,109
345202,345202,2,NA,NA,84
345401,345401,2,-0.203364450388273,-0.205724056306393,86
345402,345402,2,-0.203364450388273,-0.180044319646401,117
345403,345403,2,0.497058848728117,0.476587904946359,109
345601,345601,2,0.910184560897806,0.886509026076423,94
345602,345602,2,1.23324442432842,1.20225196687077,98
345701,345701,2,-0.0589950293940365,-0.103732944259383,92
345702,345702,2,-0.553576099946467,-0.577747632417546,99
345801,345801,2,0.497058848728117,0.466215815811856,99
345802,345802,2,0.497058848728117,0.55053829244556,100
345803,345803,2,-1.25399939906286,-1.24985129316297,88
345901,345901,2,0.587124697467192,0.752207479899074,135
345902,345902,2,NA,NA,121
346501,346501,2,0.847270498286312,0.810700308101872,103
346502,346502,2,-0.203364450388273,-0.211993099327904,100
346503,346503,2,0.146847199169922,0.12173132352184,121
346701,346701,2,0.587124697467192,0.544454679814426,114
346702,346702,2,-0.203364450388273,-0.223470631413025,95
346703,346703,2,NA,NA,99
346901,346901,2,NA,NA,135
346902,346902,2,NA,NA,128
347501,347501,2,1.8979054469609,1.98312205420134,105
347502,347502,2,0.910184560897806,0.841513573730643,104
347503,347503,2,NA,NA,NA
347601,347601,2,0.497058848728117,0.476587904946359,96
347602,347602,2,1.55630428775903,1.51799490766511,103
347603,347603,2,1.55630428775903,1.58921942375334,101
347604,347604,2,NA,NA,110
348001,348001,2,0.497058848728117,0.489423327229364,116
348101,348101,2,-0.705114756255265,-0.829210626116616,94
348102,348102,2,-0.0589950293940365,-0.0730151831008213,120
348103,348103,2,0.847270498286312,0.829678056200991,87
348501,348501,2,NA,NA,NA
348502,348502,2,NA,NA,NA
348601,348601,2,NA,NA,95
348602,348602,2,-0.382054892824651,-0.473844341084092,100
348603,348603,2,0.264064834036578,0.239086107998289,NA
348604,348604,2,NA,NA,NA
348701,348701,2,0.587124697467192,0.504319552660416,122
348702,348702,2,1.19748214784451,1.2535066840321,116
348703,348703,2,1.55630428775903,1.68663024637476,112
349101,349101,2,0.587124697467192,0.666272755981668,110
349102,349102,2,-0.705114756255265,-0.773513878817999,96
349103,349103,2,NA,NA,123
349801,349801,2,NA,NA,NA
349802,349802,2,NA,NA,NA
350001,350001,2,NA,NA,97
350002,350002,2,NA,NA,NA
350003,350003,2,NA,NA,NA
350101,350101,2,0.587124697467192,0.504319552660416,110
350201,350201,2,0.146847199169922,0.143987650660184,99
350202,350202,2,NA,NA,100
350401,350401,2,NA,NA,NA
350501,350501,2,NA,NA,120
350601,350601,2,0.146847199169922,0.12173132352184,95
350602,350602,2,0.497058848728117,0.55053829244556,122
350603,350603,2,0.497058848728117,0.55053829244556,110
351101,351101,2,-0.553576099946467,-0.575684740232358,108
351102,351102,2,-0.705114756255265,-0.816729669874966,102
351201,351201,2,NA,NA,135
351401,351401,2,0.587124697467192,0.544454679814426,119
351402,351402,2,NA,NA,113
351403,351403,2,NA,NA,114
351801,351801,2,0.847270498286312,0.888698998947474,108
351802,351802,2,NA,NA,113
351901,351901,2,0.910184560897806,0.989967122592301,65
351902,351902,2,NA,NA,98
351903,351903,2,NA,NA,91
352201,352201,2,NA,NA,104
352202,352202,2,NA,NA,114
352301,352301,2,0.264064834036578,0.169303840381376,108
352302,352302,2,1.19748214784451,1.15803853743711,92
352401,352401,2,-0.203364450388273,-0.211993099327904,92
352402,352402,2,-0.0589950293940365,-0.098447220940474,83
352701,352701,2,0.146847199169922,0.148271792649979,109
352702,352702,2,0.587124697467192,0.544454679814426,95
352703,352703,2,1.19748214784451,1.16993278517262,88
353101,353101,2,-1.25399939906286,-1.23602409411644,93
353102,353102,2,-0.0589950293940365,-0.159373996370738,103
353201,353201,2,0.587124697467192,0.504319552660416,100
353202,353202,2,1.19748214784451,1.24277346428991,101
353203,353203,2,1.23324442432842,1.31366148920293,102
353204,353204,2,0.847270498286312,0.910616209567265,111
353601,353601,2,NA,NA,122
353602,353602,2,NA,NA,NA
353701,353701,2,2.94854039563548,2.77480069102102,120
353702,353702,2,0.910184560897806,0.826659513885604,101
354201,354201,2,-1.35123448311649,-1.46036277719514,NA
354202,354202,2,-1.67429434654711,-1.80276318013131,NA
354203,354203,2,-2.65484599729564,-2.7025168175121,NA
354301,354301,2,0.847270498286312,0.888698998947474,93
354302,354302,2,1.55630428775903,1.5432598794361,102
354303,354303,2,0.146847199169922,0.143987650660184,95
354401,354401,2,0.497058848728117,0.523891313862852,95
354402,354402,2,NA,NA,NA
354403,354403,2,NA,NA,NA
354404,354404,2,-0.0589950293940365,-0.145004862380408,65
354405,354405,2,NA,NA,NA
354406,354406,2,NA,NA,NA
354407,354407,2,-0.705114756255265,-0.69220567789529,77
354408,354408,2,-0.0589950293940365,-0.0607197963066047,65
