"SubjectTag","SubjectID","Generation","HeightZGenderAge","WeightZGenderAge","AfqtRescaled2006Gaussified","Afi","Afm"
268000,2680,1,-0.498465396290832,-0.270470566806115,1.25050893127047,20,12
268100,2681,1,-1.23069421746059,-0.457136837561713,-1.32352548215503,18,17
268200,2682,1,-0.941060669990924,-0.947709808484807,-1.23380993709234,15,NA
268300,2683,1,-1.24638822715462,-0.971485662265826,-1.86704900457942,18,13
268400,2684,1,0.60983327856606,-0.677322311186059,0.919413869172442,18,NA
268500,2685,1,-0.345216900854757,0.652706780696479,1.27924799688062,NA,NA
268600,2686,1,0.274432320973596,-0.501230229190321,1.8726675828841,18,NA
268700,2687,1,0.294636929601359,1.26465659933024,-0.0658571338460574,14,NA
268800,2688,1,-0.396369594211331,-0.501230229190321,0.789052399351515,19,NA
268900,2689,1,1.3908160250922,1.67132877548896,-0.0650768138630242,17,13
269000,2690,1,-1.60652153090572,-0.457136837561713,-0.0755502163072578,17,12
269100,2691,1,0.280500442729841,1.47110818589754,-0.373344675545492,NA,13
269200,2692,1,-0.872426811722727,-0.159783972786161,-0.821212179828188,20,11
269300,2693,1,-0.345216900854757,-0.269676897930953,-1.00917111517088,15,NA
269400,2694,1,-2.07337438217365,-1.20559855717327,0.329558985035945,20,NA
269500,2695,1,0.648442349765021,-0.907772936623086,0.715709204851103,NA,13
269600,2696,1,0.0242549528332368,-0.908953552000629,0.309295269886179,16,NA
269700,2697,1,-0.625327106578891,0.184321716793443,0.286179938316626,18,NA
269800,2698,1,-1.99431105801841,NA,-1.76516197999651,21,15
269900,2699,1,-1.23069421746059,-0.0884345746933173,-1.19633739722255,22,14
270000,2700,1,-0.498465396290832,2.3491121583328,-1.65326509672277,21,12
270100,2701,1,-0.854866904015471,-0.0884345746933173,-0.338593793086182,19,12
270200,2702,1,-0.723795376053378,-0.637293911671681,0.714338089778556,20,NA
270300,2703,1,-1.06327281127162,-0.564141968940838,0.458373727808747,16,NA
270400,2704,1,-1.23069421746059,-0.29326916517576,0.0751846420223684,23,11
270500,2705,1,-0.0961946763252178,1.08897996913417,-1.85670577714674,15,13
270600,2706,1,-0.839068698652887,-1.22660995825466,-0.466463050451603,18,13
270700,2707,1,0.346026827107957,-1.02522232145316,-0.781833603278459,16,NA
270800,2708,1,-1.61309044322913,-0.381262112113731,-0.742075224228965,18,NA
270900,2709,1,-1.2107161526104,-1.62358786698667,-0.0781242278455388,18,13
271000,2710,1,-1.60297515254545,-1.32246404056326,-1.34814594556451,18,12
271100,2711,1,1.65829957842244,1.57509045932391,-0.313166705247881,18,NA
271200,2712,1,0.272615036319898,1.38637447678027,-0.681770983829561,16,15
271300,2713,1,-1.90637629281509,-0.598903500127204,-0.555396616772084,18,NA
271400,2714,1,-0.384317940835132,-0.564141968940838,1.56299784690825,14,NA
271500,2715,1,1.31134244993212,1.02885927220828,1.99331513847586,16,NA
271600,2716,1,-0.723795376053378,1.44753645615734,-0.868420531442615,15,NA
271700,2717,1,1.28063519375099,1.08359850877132,-1.08243359634884,13,NA
271800,2718,1,-0.384317940835132,0.716017028848914,-0.71267827419076,14,NA
271900,2719,1,-1.62034964258652,0.873290904733412,-1.12791265263773,15,12
272000,2720,1,-1.60297515254545,-0.920556705613691,-1.88393732732523,15,12
272100,2721,1,0.274432320973596,1.61187475475853,-1.70377885848704,19,NA
272200,2722,1,0.275873663219656,-0.154769604678255,-0.660919544611854,18,11
272300,2723,1,2.50575838696474,1.27435086675696,-0.128433278759209,15,12
272400,2724,1,0.65654133878384,0.283753309245506,1.0442450366097,17,NA
272500,2725,1,0.0242549528332368,-0.908953552000629,1.75501081983705,16,NA
272600,2726,1,0.945234236158523,0.449667013586664,0.127912080920289,18,NA
272700,2727,1,-1.23069421746059,-1.15357444520202,0.79278111139842,16,15
272800,2728,1,0.60983327856606,0.731414344779845,0.41057268322464,14,NA
272900,2729,1,-2.7422338888822,-1.08217225628578,0.402526707177769,17,11
273000,2730,1,0.272615036319898,-0.29326916517576,-0.628069571312367,18,13
273100,2731,1,0.272615036319898,-0.170368410886294,0.532760159021024,NA,17
273200,2732,1,0.990460751996706,0.837183516421965,0.413790592138397,16,NA
273300,2733,1,-0.0609686366188677,0.731414344779845,-1.61292910268709,17,NA
273400,2734,1,0.973591800037851,1.08177674250313,-0.543939708270107,14,NA
273500,2735,1,1.01916857113468,1.96766010322996,-0.805327282874641,16,11
273600,2736,1,1.03389068083996,-0.759793771633862,0.65343583568601,16,13
273700,2737,1,-0.872426811722727,-1.15596331896575,1.07452441616355,17,12
273800,2738,1,-0.872426811722727,-0.418052692166054,0.238826341834163,17,12
273900,2739,1,0.648442349765021,0.116400015789125,1.34360788402658,21,12
274000,2740,1,-0.460310541438408,1.14982204354981,0.653813445112724,18,12
274100,2741,1,0.294636929601359,1.08177674250313,0.139996931494168,17,NA
274200,2742,1,-0.0957737907378582,0.242208304053749,0.63711984176293,19,12
274300,2743,1,1.02426966321014,1.34540755868378,-0.567753630113171,17,14
274400,2744,1,-0.124503980858937,-0.971485662265826,-0.0880296564850496,27,12
274500,2745,1,-0.0112974876418913,-0.823107105107411,0.18664932785124,19,NA
274600,2746,1,-1.24638822715462,0.172275809273702,-0.179800839084499,15,13
274700,2747,1,-0.384317940835132,0.350257315194699,-0.909959045516092,21,NA
274800,2748,1,0.623418850004854,0.135380277933717,-1.24419179011738,20,14
274900,2749,1,0.945234236158523,-0.149046065198845,-0.356422327626596,17,NA
275000,2750,1,1.99202410569259,2.14247991210035,-0.711849133546275,13,NA
275100,2751,1,0.60983327856606,0.308793347990074,-0.758274070669579,14,NA
275200,2752,1,0.623418850004854,0.504335591333564,NA,15,14
275300,2753,1,0.623418850004854,0.873290904733412,-0.370722253831754,16,11
275400,2754,1,-0.619288795716204,-0.870197295516451,0.426207588000703,17,NA
275500,2755,1,0.990460751996706,-0.454153633656439,0.857334818978836,17,NA
275600,2756,1,-0.124503980858937,0.688813248033488,1.02906991386215,18,11
275700,2757,1,-0.872426811722727,-0.233575035466131,-1.46402625504992,16,13
275800,2758,1,-0.460310541438408,-0.281394560890459,-1.21211977856165,16,11
275900,2759,1,1.61603615134345,3.90107182070313,-1.99804638645914,11,NA
276000,2760,1,0.346026827107957,0.835077989787387,0.406917856873474,15,NA
276100,2761,1,-1.40275024648987,-0.381262112113731,-0.813302278437054,15,NA
276200,2762,1,-1.34697514049335,0.652706780696479,-0.767000187141522,16,NA
276300,2763,1,NA,NA,NA,NA,NA
276400,2764,1,0.274432320973596,-0.0433908160014021,-0.981766691650888,16,NA
276500,2765,1,0.65654133878384,0.652706780696479,0.187194643052783,17,NA
276600,2766,1,-0.679136314067623,-0.638630369381925,0.814036732146175,15,NA
276700,2767,1,-2.27159933432928,-2.13151095720225,-0.967737419713426,NA,NA
276800,2768,1,-0.723795376053378,-0.12523031255578,-0.687247257743452,19,NA
276900,2769,1,-0.854866904015471,1.14057296820134,-1.19226530535822,18,12
277000,2770,1,0.648442349765021,0.526069196754009,0.556863050911163,22,12
277100,2771,1,0.623418850004854,-0.233575035466131,-0.203188532512222,19,13
277200,2772,1,0.691690675621424,0.531696617892798,-0.636334682217847,16,NA
277300,2773,1,0.60983327856606,1.08359850877132,-0.124830596511124,18,NA
277400,2774,1,0.973591800037851,1.08177674250313,0.588241476532977,17,NA
277500,2775,1,-0.124503980858937,-0.528739286186009,1.09096208968289,18,13
277600,2776,1,1.95143710893591,1.15403534156962,1.27370690474107,17,NA
277700,2777,1,0.294636929601359,-0.747021825767946,-0.608292081278443,13,NA
277800,2778,1,-0.872426811722727,-1.34044097566567,-1.20605567300396,17,16
277900,2779,1,-0.384317940835132,0.533137172021806,-0.579472554455114,16,NA
278000,2780,1,-1.26283254426564,0.447515424945606,-0.882051786748023,16,NA
278100,2781,1,1.02426966321014,0.116400015789125,0.400980480594675,16,13
278200,2782,1,NA,NA,NA,18,NA
278300,2783,1,0.274432320973596,-0.00817239960225449,0.223741099896177,15,NA
278400,2784,1,1.40009697665527,0.403168442464544,-0.739557079327983,16,11
278500,2785,1,1.74530309630054,3.5666646925523,0.00506282428765259,19,13
278600,2786,1,2.27665807275628,0.835077989787387,-2.05665879609577,18,NA
278700,2787,1,1.0209451211715,1.34223805379129,1.15098769009571,19,NA
278800,2788,1,-0.427368870746243,-1.02570270981693,-1.21939146188921,17,14
278900,2789,1,-0.872426811722727,-0.897694599585856,-0.530834935227734,17,13
279000,2790,1,-1.2107161526104,-0.948725422142262,NA,16,13
279100,2791,1,-0.731770551803795,-0.325138147194583,-0.387456922479882,13,NA
279200,2792,1,-0.0957737907378582,1.86981772985496,-1.49559364065645,17,12
279300,2793,1,0.634114364819605,-0.198382255286623,-0.977358806506117,14,NA
279400,2794,1,0.990460751996706,-0.0852001622054664,-1.22131945432466,12,NA
279500,2795,1,-1.58236360656791,1.43314203024976,-1.47676784075028,16,11
279600,2796,1,0.64752111717717,0.162812722307348,-1.19904890762645,15,11
279700,2797,1,-1.73797342458119,-0.677322311186059,-1.53363931855729,8,NA
279800,2798,1,-0.723795376053378,-1.03962959669132,-0.918363794636697,15,NA
279900,2799,1,-0.679136314067623,-1.19206057655838,-1.43992996185029,15,NA
280000,2800,1,0.274432320973596,0.0270460167968931,2.3466317197947,15,NA
280100,2801,1,-0.0112974876418913,-0.0852001622054664,1.49115319847677,16,NA
280200,2802,1,0.362436230071345,0.377307772959751,0.662242965321672,10,NA
280300,2803,1,-0.0609686366188677,1.96405891875001,-0.498045852333898,15,NA
280400,2804,1,0.272615036319898,-0.0884345746933173,-0.139200921279882,18,15
280500,2805,1,-0.345216900854757,-0.269676897930953,-0.68060941400081,15,NA
280600,2806,1,-0.849584914435335,0.0842116317602409,0.937854576975232,18,10
280700,2807,1,-1.34697514049335,-0.823107105107411,-0.582104782368198,9,NA
280800,2808,1,1.38617519435601,1.76320058830992,-0.415503448929794,16,12
280900,2809,1,-0.498465396290832,-0.602530348865978,1.44496235977422,19,13
281000,2810,1,1.40009697665527,0.321234606271567,0.347204087973663,NA,12
281100,2811,1,1.0209451211715,2.50015439078914,-0.377242866707619,NA,NA
281200,2812,1,1.09812093930862,1.84998960658577,-0.697427149273736,17,NA
281300,2813,1,0.990460751996706,0.0992765735200198,1.24656520949168,19,NA
281400,2814,1,-0.467421244695372,-0.432654140790657,0.864573039566515,22,16
281500,2815,1,0.667798701382677,-0.521390987158847,0.458208945842114,19,NA
281600,2816,1,0.973591800037851,0.8623209143106,-0.729857992338024,17,NA
281700,2817,1,0.280500442729841,-0.116742035714546,-1.14538534552911,16,10
281800,2818,1,-0.829607688597292,-0.567637881778512,0.796466946946387,16,14
281900,2819,1,1.01916857113468,0.996466330644555,-1.58217109978923,18,14
282000,2820,1,-0.679136314067623,0.0992765735200198,NA,13,NA
282100,2821,1,-0.723795376053378,0.350257315194699,0.913493663442666,19,NA
282200,2822,1,-1.62034964258652,0.46744005999358,-2.70403508091989,15,13
282300,2823,1,-0.124503980858937,-0.787008005565902,0.653333137415002,15,14
282400,2824,1,-0.0961946763252178,-0.920556705613691,0.185481907819849,14,13
282500,2825,1,-0.849584914435335,-1.12151037308848,-0.0639916542499604,16,11
282600,2826,1,0.648442349765021,-0.580037591851179,0.0997323941302362,17,13
282700,2827,1,NA,NA,NA,NA,NA
282800,2828,1,-1.99431105801841,-1.5249186323656,-0.582690706121566,17,14
282900,2829,1,-1.23069421746059,-1.64517746235988,-1.46472252343459,19,15
283000,2830,1,-2.60085377987936,-1.66834442240311,0.84051370631738,17,NA
283100,2831,1,0.249457434572959,-0.233575035466131,0.263961618123386,18,11
283200,2832,1,-0.625327106578891,1.92119622229022,0.217970580729916,18,NA
283300,2833,1,-0.679136314067623,0.0992765735200198,0.678011300353999,16,NA
283400,2834,1,-0.839068698652887,-1.26630774912786,0.594408853100308,17,13
283500,2835,1,1.3908160250922,-0.154769604678255,-0.202631781406561,18,14
283600,2836,1,-1.06327281127162,-0.820173768498789,0.00517900927948248,15,NA
283700,2837,1,0.691690675621424,0.184321716793443,-0.173659544191496,16,NA
283800,2838,1,-0.731770551803795,0.0270460167968931,1.87590310386191,22,NA
283900,2839,1,0.274432320973596,0.731414344779845,0.767089065887984,16,NA
284000,2840,1,-0.472889795380276,0.405737499719899,2.04004322908556,16,13
284100,2841,1,-0.467421244695372,-1.26630774912786,2.15605732122071,17,13
284200,2842,1,0.294636929601359,1.74014422708072,1.07875778052492,19,NA
284300,2843,1,0.657195561784899,-0.317695703189332,0.573745574817852,20,12
284400,2844,1,1.32438016520957,4.15776475948072,2.03285729919585,NA,NA
284500,2845,1,-0.345216900854757,-0.454153633656439,NA,17,NA
284600,2846,1,-0.829607688597292,-1.30369213549065,2.49617587976339,20,14
284700,2847,1,-0.829607688597292,-0.485854075810497,2.79706991226678,18,14
284800,2848,1,0.648442349765021,-0.498103755658202,2.18329489515397,21,11
284900,2849,1,1.01916857113468,0.0437193496877469,1.67657352736233,NA,13
285000,2850,1,-0.854866904015471,-0.580037591851179,2.65798837979515,NA,11
285100,2851,1,0.691690675621424,0.377307772959751,2.03009390034678,18,NA
285200,2852,1,1.99202410569259,0.935472857041443,-0.272359472159159,15,NA
285300,2853,1,1.3130692352561,-0.0886543411903589,1.27210284559744,14,NA
285400,2854,1,-2.01481396691909,-0.638630369381925,0.800781843636346,16,NA
285500,2855,1,-1.60297515254545,-0.116742035714546,0.537981142046924,17,12
285600,2856,1,1.02426966321014,-0.29326916517576,0.417744176709078,19,13
285700,2857,1,1.28063519375099,0.0270460167968931,-0.121248343670831,21,NA
285800,2858,1,0.65654133878384,-0.638630369381925,1.22383354012448,20,NA
285900,2859,1,NA,NA,NA,NA,NA
286000,2860,1,1.0209451211715,0.377307772959751,1.2539795926992,16,NA
286100,2861,1,-0.345216900854757,-0.195886203640758,2.2224185396218,18,NA
286200,2862,1,-0.472889795380276,-0.920556705613691,0.543168877012358,16,16
286300,2863,1,0.647580900038244,-0.0769350459704203,-0.0379627195361344,15,13
286400,2864,1,-0.124503980858937,1.24224621813326,-0.217472169619887,16,11
286500,2865,1,-0.498465396290832,-1.30354544432569,-0.772735646427743,19,11
286600,2866,1,0.945234236158523,0.203138098792631,0.50361550644813,15,NA
286700,2867,1,0.272615036319898,-0.498103755658202,-0.264463564552013,18,10
286800,2868,1,0.294636929601359,0.167377458367591,0.275158553591993,18,NA
286900,2869,1,0.249457434572959,-0.787008005565902,0.642736844051764,18,15
287000,2870,1,-0.731770551803795,-0.149046065198845,0.939917676129249,16,NA
287100,2871,1,-0.296072661028812,0.184321716793443,0.446120871151745,16,NA
287200,2872,1,-0.498465396290832,0.504335591333564,1.7973204929027,20,12
287300,2873,1,-0.0112974876418913,1.94404393077488,2.48112833407752,17,NA
287400,2874,1,-0.723795376053378,-0.015502398459516,-1.04393381717033,17,NA
287500,2875,1,0.322621925570974,0.283753309245506,1.24427025533648,NA,NA
287600,2876,1,-0.384317940835132,0.167377458367591,NA,NA,NA
287700,2877,1,0.275873663219656,-0.154769604678255,1.26442855159896,19,13
287800,2878,1,-0.839068698652887,-0.551747513410258,-1.32745049570747,16,15
287900,2879,1,1.37134168086864,0.135380277933717,-0.361500577356248,17,16
288000,2880,1,1.01916857113468,0.0437193496877469,0.057726197710131,18,15
288100,2881,1,0.65654133878384,0.837183516421965,0.0594792489129398,17,NA
288200,2882,1,-0.0448405056168866,-0.564141968940838,-0.548675171216209,16,NA
288300,2883,1,0.275873663219656,-0.313560768171056,1.09443946021517,16,13
288400,2884,1,-0.954581552128969,-0.780608564038096,0.106487122044551,14,NA
288500,2885,1,-1.2107161526104,-1.18691216738146,-0.19701672839402,16,12
288600,2886,1,0.272615036319898,-0.0884345746933173,NA,16,11
288700,2887,1,0.623418850004854,-0.233575035466131,0.0373418858932094,20,14
288800,2888,1,1.0209451211715,0.184321716793443,0.41067940721784,16,NA
288900,2889,1,-0.472889795380276,-1.12151037308848,0.833969691825181,18,13
289000,2890,1,-0.213371892429067,0.799560459897514,0.45081936400696,16,NA
289100,2891,1,-1.22628003349039,-1.12151037308848,-0.760933478564151,NA,NA
289200,2892,1,-0.829607688597292,-0.894773105650573,2.07017233048164,NA,15
289300,2893,1,-1.28383599767905,-1.74553884486964,2.63357522556526,20,NA
289400,2894,1,0.648442349765021,-0.661971428044156,2.06142256588333,18,14
289500,2895,1,0.989570575657398,0.253734142524715,1.26205443033953,18,NA
289600,2896,1,-0.0609686366188677,0.0270460167968931,1.31037661443134,18,NA
289700,2897,1,NA,NA,NA,NA,NA
289800,2898,1,0.322621925570974,-0.269676897930953,2.60851004598551,16,NA
289900,2899,1,-0.103212277125225,-0.334236083272248,0.681556589164133,16,12
290000,2900,1,0.997380265436749,-0.0490973787662068,2.56438974412509,22,11
290100,2901,1,-0.498465396290832,-0.787008005565902,2.34755612811408,20,12
290200,2902,1,-0.467421244695372,-0.948725422142262,2.53750661186615,17,12
290300,2903,1,-0.679136314067623,-0.638630369381925,1.50976303734294,17,NA
290400,2904,1,-0.0609686366188677,-0.677322311186059,1.23308422321791,22,NA
290500,2905,1,0.60983327856606,0.555322262784107,1.20110661731632,21,NA
290600,2906,1,-0.679136314067623,-0.454153633656439,1.20018384083681,NA,NA
290700,2907,1,0.694120636572701,0.144658972879833,1.15059084938037,18,NA
290800,2908,1,-1.24638822715462,-0.971485662265826,1.57336292576862,20,13
290900,2909,1,0.249457434572959,-0.787008005565902,2.20422513005246,22,14
291000,2910,1,1.01687804719713,0.127524468949618,1.71707336416306,NA,17
291100,2911,1,-0.872426811722727,-1.08217225628578,-1.46824742504934,17,12
291200,2912,1,-0.0112974876418913,0.283753309245506,-0.0476149780611383,14,NA
291300,2913,1,-0.345216900854757,0.0992765735200198,-0.934166053962539,15,NA
291400,2914,1,-0.0448405056168866,0.716017028848914,-0.929571710418448,15,NA
291500,2915,1,0.634114364819605,-0.198382255286623,2.49744652066728,16,NA
291600,2916,1,-0.0112974876418913,-0.638630369381925,1.15364606921458,17,NA
291700,2917,1,-0.396369594211331,-0.325138147194583,NA,20,NA
291800,2918,1,0.64752111717717,0.0834171405609472,0.313906748118273,18,14
291900,2919,1,-0.854866904015471,-0.211335328982783,-0.607856385730135,24,18
292000,2920,1,-0.731770551803795,0.0270460167968931,0.372985032059932,18,NA
292100,2921,1,0.488731893039876,1.31528268787029,0.0917713086996349,15,NA
292200,2922,1,-0.723795376053378,-0.747021825767946,0.277960830275326,17,NA
292300,2923,1,0.322621925570974,1.57509045932391,0.462431817616312,16,NA
292400,2924,1,1.0209451211715,2.30716833462283,0.464601933963247,15,NA
292500,2925,1,-0.723795376053378,-1.66142110990348,2.15560800473512,17,NA
292600,2926,1,0.272615036319898,-0.907772936623086,1.77713490170228,NA,NA
292700,2927,1,-0.384317940835132,-0.564141968940838,1.46474917649714,14,NA
292800,2928,1,-1.97967027160051,-1.24208257357335,2.16119354985015,19,13
292900,2929,1,0.64752111717717,0.123114931434148,1.19222662357177,17,13
293000,2930,1,-0.854866904015471,-1.11260752710553,0.779843684413695,21,12
293100,2931,1,0.322621925570974,0.468230044970992,NA,14,NA
293200,2932,1,-1.34697514049335,-0.638630369381925,-2.06732585782068,16,NA
293300,2933,1,-0.954581552128969,-0.564141968940838,-1.4043344237231,18,NA
293400,2934,1,-1.56820198291506,-0.907772936623086,-0.631904646031002,NA,14
293500,2935,1,1.01916857113468,0.242208304053749,NA,17,13
293600,2936,1,1.02426966321014,0.321234606271567,0.803077505328226,18,12
293700,2937,1,-0.731770551803795,0.0270460167968931,0.582972767275928,16,NA
293800,2938,1,-1.95401106052543,-0.948725422142262,-0.0732602224337756,18,15
293900,2939,1,1.3130692352561,0.533137172021806,2.18183543712031,16,NA
294000,2940,1,-0.103212277125225,-0.498103755658202,NA,19,12
294100,2941,1,0.0242549528332368,-0.715172269579738,1.78356370573617,NA,NA
294200,2942,1,-1.56820198291506,-0.158718851938436,-0.740147242237304,19,12
294300,2943,1,-0.0910133942795237,-0.485854075810497,1.765367084102,NA,13
294400,2944,1,-1.01305572728049,-0.454153633656439,0.616738302103091,16,NA
294500,2945,1,1.32438016520957,1.53819511217881,0.785883722693183,19,NA
294600,2946,1,1.03389068083996,-0.317695703189332,1.43327671991506,20,14
294700,2947,1,0.648442349765021,-0.0884345746933173,0.892503937217949,NA,12
294800,2948,1,-0.124503980858937,-0.344261629486085,1.04142471477321,21,12
294900,2949,1,1.3908160250922,0.0437193496877469,0.295955365102261,25,13
295000,2950,1,0.691690675621424,0.377307772959751,1.11407200344994,19,NA
295100,2951,1,1.32438016520957,3.41985781657877,-0.674634674857369,15,NA
295200,2952,1,0.648442349765021,-0.907772936623086,0.482794851866919,17,14
295300,2953,1,-0.679136314067623,-0.454153633656439,-0.113216252748624,13,NA
295400,2954,1,-0.297516921441484,-0.908953552000629,-1.5800345656879,16,NA
295500,2955,1,1.37134168086864,-0.344261629486085,1.60797451898097,NA,12
295600,2956,1,0.322621925570974,-0.454153633656439,0.770290195419221,17,NA
295700,2957,1,0.691690675621424,-0.780608564038096,1.08390448640002,16,NA
295800,2958,1,0.989570575657398,-0.521390987158847,1.66317345591727,16,NA
295900,2959,1,0.272615036319898,-0.702938346140644,1.15578324060199,NA,12
296000,2960,1,-1.61309044322913,-0.742011352804835,-1.14417106275745,17,NA
296100,2961,1,-1.2107161526104,-1.06781879476186,1.02708441873087,18,13
296200,2962,1,0.945234236158523,0.308793347990074,0.549396161750083,18,NA
296300,2963,1,0.65654133878384,-1.0075838408329,1.00620977843274,16,NA
296400,2964,1,0.623418850004854,-0.676321411545948,0.607781532445254,23,15
296500,2965,1,-0.0448405056168866,2.10590394073493,NA,15,NA
296600,2966,1,0.322621925570974,-0.823107105107411,-1.91656479421656,14,NA
296700,2967,1,0.0242549528332368,-0.908953552000629,0.0296813719596259,15,NA
296800,2968,1,0.346026827107957,-0.715172269579738,-0.138447417893058,5,NA
296900,2969,1,NA,NA,NA,NA,NA
297000,2970,1,-0.872426811722727,-0.233575035466131,-1.62525627584001,20,11
297100,2971,1,-2.12548796108122,-0.664816930338312,-1.64634219037139,16,NA
297200,2972,1,0.634114364819605,0.167377458367591,0.117293007408515,15,NA
297300,2973,1,0.990460751996706,0.652706780696479,-0.024197758636721,16,NA
297400,2974,1,-0.625327106578891,-0.703414141571573,-0.181694182230402,17,NA
297500,2975,1,2.32613840484817,4.94483488493878,1.80972937580495,17,NA
297600,2976,1,-0.625327106578891,-0.394636451705481,0.729874605339237,13,NA
297700,2977,1,0.945234236158523,0.0270460167968931,0.0450231004384568,16,NA
297800,2978,1,-0.839068698652887,-0.392956349917457,-0.122868235257294,15,12
297900,2979,1,-1.60652153090572,-0.907772936623086,0.260493510961891,19,11
298000,2980,1,-0.384317940835132,-1.29566139624927,2.14398694093113,22,NA
298100,2981,1,-1.34697514049335,-1.89307217231523,0.346546632907989,NA,NA
298200,2982,1,0.322621925570974,-0.823107105107411,1.46901722656468,17,NA
298300,2983,1,-0.829607688597292,-0.690313590730535,-0.748425203517558,NA,16
298400,2984,1,1.3130692352561,-0.198382255286623,2.02947046846149,17,NA
298500,2985,1,0.346026827107957,-0.0563159093487099,1.65180105949552,18,NA
298600,2986,1,-0.723795376053378,0.167377458367591,0.818379537633508,20,NA
298700,2987,1,-1.2107161526104,-0.353258559044257,NA,18,12
298800,2988,1,0.973591800037851,-0.198382255286623,1.05035518607336,16,NA
298900,2989,1,-0.625327106578891,-0.510428085405265,2.55844654743554,NA,NA
299000,2990,1,0.272615036319898,2.41054742919248,1.07188654417878,NA,13
299100,2991,1,-1.23069421746059,0.648969951043475,0.638378804592193,16,11
299200,2992,1,-0.679136314067623,1.94404393077488,NA,15,NA
299300,2993,1,0.648442349765021,0.321234606271567,NA,17,13
299400,2994,1,0.65654133878384,-0.0852001622054664,0.54229994923019,14,NA
299500,2995,1,-0.472889795380276,-0.518649370664118,-0.2726279142971,16,14
299600,2996,1,-0.0609686366188677,-0.325138147194583,0.624107686532963,9,NA
299700,2997,1,0.945234236158523,-0.149046065198845,0.310400794686282,25,NA
299800,2998,1,-0.0609686366188677,0.203138098792631,0.702895352112594,22,NA
299900,2999,1,-1.01305572728049,-1.37653731228387,0.466147887003764,17,NA
300000,3000,1,-1.19890483575618,-1.30369213549065,-0.287807697441603,NA,NA
300100,3001,1,-0.427368870746243,-0.88951302459614,1.32993453667277,12,NA
300200,3002,1,-0.296072661028812,-0.62621971910505,-1.19410928677692,12,NA
300300,3003,1,1.65254667047434,-0.747021825767946,0.697613036244814,16,NA
300400,3004,1,-0.124503980858937,0.135380277933717,NA,16,12
300500,3005,1,-0.0609686366188677,0.731414344779845,0.414120182586116,14,NA
300600,3006,1,0.64752111717717,1.43314203024976,0.328380820740782,14,11
300700,3007,1,1.03389068083996,2.09374830650811,0.322091505883885,14,11
300800,3008,1,-1.06717150939626,-1.62821955396304,-0.59823727994356,18,NA
300900,3009,1,-0.498465396290832,0.135380277933717,-1.01537206105227,18,11
301000,3010,1,0.249457434572959,0.319857934633641,-0.5445812079414,22,11
301100,3011,1,0.249457434572959,-0.159783972786161,1.48852140157053,16,13
301200,3012,1,1.37134168086864,0.504335591333564,0.192265445624419,19,14
301300,3013,1,-1.22628003349039,0.434868666120809,0.11924704165652,16,13
301400,3014,1,-0.472889795380276,-0.237314236199417,-1.28437730577428,15,10
301500,3015,1,1.32438016520957,0.615811433551381,0.340423137631453,15,NA
301600,3016,1,1.95143710893591,1.78796683675427,1.09723303212519,18,NA
301700,3017,1,0.274432320973596,-0.149046065198845,1.50052747563943,NA,NA
301800,3018,1,0.667798701382677,-0.521390987158847,1.13178191143149,NA,NA
301900,3019,1,-0.0609686366188677,0.203138098792631,0.651036117329531,18,NA
302000,3020,1,-1.23069421746059,-0.825839100430109,0.278118940510049,16,13
302100,3021,1,-0.0957737907378582,-0.353258559044257,-0.63607106579911,16,12
302200,3022,1,1.3130692352561,1.81329616981156,0.223845622387019,18,NA
302300,3023,1,1.01916857113468,-0.154769604678255,-0.0807110193056035,18,12
302400,3024,1,0.691690675621424,-0.703414141571573,-0.289282128550762,NA,NA
302500,3025,1,-0.479039590570348,0.730903787236452,1.84681694071387,17,13
302600,3026,1,-1.06717150939626,1.25969059076706,0.24539246486139,14,NA
302700,3027,1,-0.839068698652887,1.23465307588376,NA,16,12
302800,3028,1,-0.0112974876418913,0.468230044970992,1.06070451254703,16,NA
302900,3029,1,-1.34697514049335,-0.454153633656439,NA,19,NA
303000,3030,1,0.60983327856606,-0.606885478387764,NA,13,NA
303100,3031,1,-1.01305572728049,-1.92996751946033,-0.0592721076989757,16,NA
303200,3032,1,-2.42118255214461,-1.29566139624927,-1.42535970518107,16,NA
303300,3033,1,0.294636929601359,-0.015502398459516,0.796176558938229,14,NA
303400,3034,1,-1.62034964258652,-1.30354544432569,0.0614108459575738,18,13
303500,3035,1,-1.60297515254545,-0.518649370664118,0.895000107260333,15,12
303600,3036,1,-0.498465396290832,0.504335591333564,1.20587471368282,19,11
303700,3037,1,0.60983327856606,-0.501230229190321,0.743901594158106,18,NA
303800,3038,1,-1.23069421746059,-0.702938346140644,NA,20,12
303900,3039,1,-1.74222768170812,0.716017028848914,0.846056379744971,13,NA
304000,3040,1,-0.479039590570348,-0.129401492789806,0.2352635674483,NA,12
304100,3041,1,0.64752111717717,-0.869329840395861,1.71323779768466,15,11
304200,3042,1,-1.58236360656791,0.44069725841975,0.237689843391165,18,12
304300,3043,1,-0.829607688597292,-0.0769350459704203,0.771172360564026,19,13
304400,3044,1,-0.954581552128969,-1.35956673253702,NA,12,NA
304500,3045,1,-0.0957737907378582,0.242208304053749,NA,14,13
304600,3046,1,0.275873663219656,1.23465307588376,-0.926829718861965,13,11
304700,3047,1,2.52757891699064,0.116400015789125,-0.147925932136036,14,11
