10001,10002,100,2,1,0.5,0.5,1,2006,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,10001,10002,105,0.220360867777522,95,-0.098447220940474
10001,10003,100,2,1,0.5,0.5,1,2006,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,10001,10003,105,0.220360867777522,92,-0.209997252022065
10002,10003,100,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,10002,10003,95,-0.098447220940474,92,-0.209997252022065
11101,11102,110,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,11101,11102,98,-0.570531741391015,103,-1.30014711156026
11101,11103,110,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,11101,11103,98,-0.570531741391015,96,-0.0730151831008213
11102,11103,110,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,11102,11103,103,-1.30014711156026,96,-0.0730151831008213
11201,11202,110,2,1,0.25,0.25,1,2010,2008,,0.25,0.25,0.25,0.25,0.25,0.25,,2,2,11201,11202,120,0.573494841913946,118,
11801,11802,118,2,1,0.375,0.375,1,1986,1998,,,0.375,,,,,,2,2,11801,11802,,,,
12401,12402,124,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,12401,12402,115,0.829678056200991,103.5,0.886509026076423
12801,12802,128,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,12801,12802,113.5,-1.36603523313036,95.5,-1.30014711156026
13701,13702,137,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,13701,13702,118,0.86854849185133,116,0.130806369591495
13801,13802,137,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,13801,13802,125,-1.14540750662708,118,-0.098447220940474
13801,13803,137,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,13801,13803,125,-1.14540750662708,127.5,-0.529695458919556
13802,13803,137,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,13802,13803,118,-0.098447220940474,127.5,-0.529695458919556
14301,14302,142,2,1,0.5,0.5,1,1998,2010,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,2,2,14301,14302,120,,97.5,1.17035305243433
14301,14303,142,2,1,0.5,0.5,1,1998,2010,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,2,2,14301,14303,120,,116,0.466215815811856
14301,14304,142,2,1,0.5,0.5,1,1998,2008,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,2,2,14301,14304,120,,99,-0.628504710460863
14302,14303,142,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,14302,14303,97.5,1.17035305243433,116,0.466215815811856
14302,14304,142,2,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,14302,14304,97.5,1.17035305243433,99,-0.628504710460863
14303,14304,142,2,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,14303,14304,116,0.466215815811856,99,-0.628504710460863
14401,14402,142,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,14401,14402,113,1.25168609481458,100,-0.889773376041261
14401,14403,142,2,1,0.5,0.5,1,2010,2006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,14401,14403,113,1.25168609481458,111,
14402,14403,142,2,1,0.5,0.5,1,2010,2006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,14402,14403,100,-0.889773376041261,111,
14701,14702,147,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,14701,14702,,-1.66675966294572,128.5,-0.69220567789529
14901,14902,148,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,14901,14902,107,-0.911722153348207,114.5,-0.182215286576611
15301,15302,153,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,15301,15302,103.5,0.250239829406562,81,-0.836676544239161
15701,15702,157,2,1,0.5,0.5,1,2008,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,15701,15702,105,-1.16499265653554,125,-1.46036277719514
15801,15802,157,2,1,0.5,0.5,1,1998,2002,0.5,0.5,0.5,,,0.5,,,2,2,15801,15802,99,,108,
15901,15902,157,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,15901,15902,109,-0.829210626116616,107,-0.473844341084092
15901,15903,157,2,1,0.5,0.5,1,2010,1998,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,15901,15903,109,-0.829210626116616,,
15901,15904,157,2,1,0.5,0.5,1,2010,1998,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,15901,15904,109,-0.829210626116616,,
15901,15905,157,2,1,0.5,0.5,1,2010,1998,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,15901,15905,109,-0.829210626116616,,
15902,15903,157,2,1,0.5,0.5,1,2010,1998,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,15902,15903,107,-0.473844341084092,,
15902,15904,157,2,1,0.5,0.5,1,2010,1998,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,15902,15904,107,-0.473844341084092,,
15902,15905,157,2,1,0.5,0.5,1,2010,1998,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,15902,15905,107,-0.473844341084092,,
15903,15904,157,2,1,0.5,0.5,1,1998,1998,0.5,0.5,0.5,0.5,,0.5,,,2,2,15903,15904,,,,
15903,15905,157,2,1,0.5,0.5,1,1998,1998,0.5,0.5,0.5,0.5,,0.5,,,2,2,15903,15905,,,,
15904,15905,157,2,1,0.5,0.5,1,1998,1998,0.5,0.5,0.5,0.5,,0.5,,,2,2,15904,15905,,,,
16101,16102,160,2,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,16101,16102,125,,120.5,
16501,16502,165,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,16501,16502,102,1.51018751414424,116,0.474020642707521
16501,16503,165,2,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,16501,16503,102,1.51018751414424,100,
