10100,10200,101,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,101,102,,-1.73797342458119,,-0.829607688597292
10700,10800,107,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,107,108,,-0.0112974876418913,,-0.731770551803795
11000,11100,110,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,110,111,,0.634114364819605,,-1.60652153090572
11000,11200,110,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,110,112,,0.634114364819605,,1.41058579989502
11100,11200,110,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,111,112,,-1.60652153090572,,1.41058579989502
11300,11400,113,1,1,,,1,1986,1990,,,,,,,,,1,1,113,114,,-0.0112974876418913,,-0.0448405056168866
11500,11600,115,1,1,0.5,0.5,1,1985,1991,,,,0.5,,,,,1,1,115,116,,0.623418850004854,,0.706210384852589
11500,11700,115,1,1,0.5,0.5,1,1985,2010,,0.5,,0.5,0.5,0.5,0.5,,1,1,115,117,,0.623418850004854,,0.322621925570974
11600,11700,115,1,1,0.5,0.5,1,1991,2010,,0.5,,0.5,0.5,0.5,0.5,,1,1,116,117,,0.706210384852589,,0.322621925570974
11800,11900,118,1,1,0.5,0.5,1,1998,2010,,0.5,,0.5,0.5,0.5,0.5,,1,1,118,119,,1.76246347904971,,-0.0448405056168866
12000,12100,120,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,120,121,,0.65654133878384,,0.27828375287936
12400,12500,124,1,1,0.5,0.5,1,2010,2002,,,,0.5,0.5,0.5,,0.5,1,1,124,125,,-1.2107161526104,,0.294636929601359
12400,12600,124,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,124,126,,-1.2107161526104,,0.60983327856606
12500,12600,124,1,1,0.5,0.5,1,2002,2010,,0.25,,0.5,0.5,0.5,,0.5,1,1,125,126,,0.294636929601359,,0.60983327856606
13400,13500,134,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,134,135,,-0.396369594211331,,-0.941060669990924
13700,13800,137,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,137,138,,0.64752111717717,,-0.479039590570348
13700,13900,137,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,137,139,,0.64752111717717,,-0.625327106578891
13800,13900,137,1,1,0.5,0.5,1,2010,2010,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,138,139,,-0.479039590570348,,-0.625327106578891
14200,14300,142,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,142,143,,-0.0112974876418913,,-0.0957737907378582
14200,14400,142,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,142,144,,-0.0112974876418913,,-0.0910133942795237
14300,14400,142,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,143,144,,-0.0957737907378582,,-0.0910133942795237
14500,14600,145,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,145,146,,-0.345216900854757,,-0.625327106578891
14800,14900,148,1,1,0.5,0.5,1,2010,2010,,,0.375,0.5,0.5,0.5,0.5,0.5,1,1,148,149,,0.362436230071345,,0.280500442729841
15100,15200,151,1,1,0.5,0.5,1,1996,2010,,0.5,0.5,0.5,0.5,0.5,,0.5,1,1,151,152,,-0.124503980858937,,-0.0957737907378582
15300,15400,153,1,1,0.5,0.5,1,2010,1979,,,,0.5,0.5,0.5,0.5,,1,1,153,154,,-0.854866904015471,,
15700,15800,157,1,1,0.5,0.5,1,2010,2008,,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,157,158,,-0.479039590570348,,-1.2107161526104
15700,15900,157,1,1,0.5,0.5,1,2010,2000,,0.5,0.5,0.5,,,,,1,1,157,159,,-0.479039590570348,,-1.62034964258652
15800,15900,157,1,1,0.5,0.5,1,2008,2000,,0.5,,0.5,0.5,0.5,0.5,,1,1,158,159,,-1.2107161526104,,-1.62034964258652
16000,16100,160,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,160,161,,0.657195561784899,,1.3908160250922
16200,16300,162,1,1,0.5,0.5,1,2006,1992,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,162,163,,0.274432320973596,,0.65654133878384
16500,16600,165,1,1,0.5,0.5,1,2010,2008,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,165,166,,0.623418850004854,,-0.0609686366188677
16800,16900,168,1,1,,0.0625,1,2010,2010,,,,,,,,,1,1,168,169,,0.369416298763833,,-0.854866904015471
17500,17600,175,1,1,0.5,0.5,1,2010,1993,,0.5,,0.5,0.5,0.5,0.5,,1,1,175,176,,0.249457434572959,,-0.103212277125225
17500,17700,175,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,175,177,,0.249457434572959,,0.294636929601359
17600,17700,175,1,1,0.5,0.5,1,1993,2010,,0.5,,0.5,0.5,0.5,,0.5,1,1,176,177,,-0.103212277125225,,0.294636929601359
18100,18200,181,1,1,,,1,2010,2010,,,,,,,,,1,1,181,182,,,,
18300,18400,183,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,183,184,,-0.839068698652887,,0.249457434572959
18300,18500,183,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,183,185,,-0.839068698652887,,0.667798701382677
18400,18500,183,1,1,0.5,0.5,1,2010,2010,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,184,185,,0.249457434572959,,0.667798701382677
18600,18700,186,1,1,0.5,0.5,1,2010,1994,,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,186,187,,0.272615036319898,,1.63311432420684
19000,19100,190,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,190,191,,-0.467421244695372,,-0.625327106578891
19300,19400,193,1,1,0.5,0.5,1,2010,2004,,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,193,194,,-0.723795376053378,,0.667798701382677
20600,20700,206,1,1,0.5,0.5,1,2000,2010,,,,0.5,0.5,0.5,,0.5,1,1,206,207,,-0.929401052471638,,0.0331817845212667
21000,21100,210,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,210,211,,-0.0112974876418913,,-0.849584914435335
21200,21300,212,1,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,212,213,,0.634114364819605,,0.65654133878384
21200,21400,212,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,212,214,,0.634114364819605,,0.694120636572701
21300,21400,212,1,1,0.5,0.5,1,2008,2010,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,213,214,,0.65654133878384,,0.694120636572701
21600,21700,216,1,1,,,1,2010,1980,,,,,,,,,1,1,216,217,,,,
21900,22000,219,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,219,220,,-0.103212277125225,,1.01916857113468
22100,22200,221,1,1,0.5,0.5,1,2010,2010,,,0.375,0.5,0.5,0.5,0.5,0.5,1,1,221,222,,-1.19890483575618,,-1.40257246698872
22100,22300,221,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,221,223,,-1.19890483575618,,-1.68089455370622
22100,22400,221,1,1,0.5,0.5,1,2010,2010,,,0.375,0.5,,,0.5,0.25,1,1,221,224,,-1.19890483575618,,-0.472889795380276
22200,22300,221,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,222,223,,-1.40257246698872,,-1.68089455370622
22200,22400,221,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,222,224,,-1.40257246698872,,-0.472889795380276
22300,22400,221,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,223,224,,-1.68089455370622,,-0.472889795380276
22500,22600,225,1,1,0.5,0.5,1,1994,1993,,0.5,,,,,,,1,1,225,226,,-2.40877533976611,,-0.625327106578891
23100,23200,231,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,231,232,,-0.872426811722727,,-0.396369594211331
23100,23300,231,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,231,233,,-0.872426811722727,,0.0242549528332368
23200,23300,231,1,1,0.5,0.5,1,2010,2010,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,232,233,,-0.396369594211331,,0.0242549528332368
23800,23900,238,1,1,0.5,0.5,1,1980,2010,,,,0.5,0.5,0.5,,0.5,1,1,238,239,,,,-0.872426811722727
23800,24000,238,1,1,0.5,0.5,1,1980,2010,,0.5,,0.5,0.5,0.5,,0.5,1,1,238,240,,,,0.648442349765021
23800,24100,238,1,1,0.5,0.5,1,1980,1989,,0.5,,0.5,,,,,1,1,238,241,,,,-1.90637629281509
23900,24000,238,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,239,240,,-0.872426811722727,,0.648442349765021
23900,24100,238,1,1,0.5,0.5,1,2010,1989,,0.5,,0.5,0.5,0.5,0.5,,1,1,239,241,,-0.872426811722727,,-1.90637629281509
24000,24100,238,1,1,0.5,0.5,1,2010,1989,0.5,0.5,,0.5,0.5,0.5,0.5,,1,1,240,241,,0.648442349765021,,-1.90637629281509
24200,24300,242,1,1,,0,1,2010,2010,,0.5,0.5,,,0,,,1,1,242,243,,0.64752111717717,,0.60983327856606
24500,24600,245,1,1,0.5,0.5,1,2010,1996,,0.5,,0.5,0.5,0.5,0.5,,1,1,245,246,,-0.103212277125225,,0.362436230071345
24700,24800,247,1,1,0.5,0.5,1,2010,2010,,,0.375,0.5,0.5,0.5,0.5,0.5,1,1,247,248,,-0.0609686366188677,,0.60983327856606
24700,24900,247,1,1,0.5,0.5,1,2010,2010,,,0.375,0.5,0.5,0.5,0.5,0.5,1,1,247,249,,-0.0609686366188677,,0.280500442729841
24800,24900,247,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,248,249,,0.60983327856606,,0.280500442729841
25100,25200,251,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,251,252,,-1.68089455370622,,0.280500442729841
25400,25500,254,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,254,255,,-0.0957737907378582,,-1.17293843546205
25600,25700,256,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,256,257,,-0.0957737907378582,,-0.120657153228866
25800,25900,258,1,1,,0,1,2010,2010,,0.5,0.5,,,0,,,1,1,258,259,,0.623418850004854,,1.95143710893591
26000,26100,260,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,260,261,,-0.723795376053378,,0.322621925570974
26200,26300,262,1,1,0.5,0.5,1,1998,1992,,0.5,0.5,,,,,,1,1,262,263,,0.623418850004854,,-0.396369594211331
27000,27100,270,1,1,0.5,0.5,1,1998,1998,,0.5,,,,,,,1,1,270,271,,-0.731770551803795,,-0.829607688597292
27200,27300,272,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,272,273,,0.623418850004854,,0.65654133878384
27400,27500,274,1,1,0.5,0.5,1,2010,2010,,,0.5,0.5,0.5,0.5,0.5,0.5,1,1,274,275,,1.99202410569259,,0.280500442729841
28100,28200,281,1,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,281,282,,1.61603615134345,,-0.0961946763252178
28300,28400,283,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,283,284,,-0.396369594211331,,-1.68089455370622
28300,28500,283,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,283,285,,-0.396369594211331,,-1.2107161526104
28400,28500,283,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,284,285,,-1.68089455370622,,-1.2107161526104
28700,28800,287,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,287,288,,1.76246347904971,,0.275873663219656
28700,28900,287,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,287,289,,1.76246347904971,,1.02426966321014
28800,28900,287,1,1,0.5,0.5,1,2010,2010,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,288,289,,0.275873663219656,,1.02426966321014
29200,29300,292,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,292,293,,0.249457434572959,,-0.103212277125225
29800,29900,298,1,1,0.5,0.5,1,2000,2010,,0.5,,0.5,0.5,0.5,0.5,,1,1,298,299,,-1.60297515254545,,-1.01305572728049
30000,30100,300,1,1,,0.125,1,2006,2010,,,0.125,,,0.125,,,1,1,300,301,,-1.06717150939626,,-0.731770551803795
30000,30200,300,1,1,,0.125,1,2006,2010,,,0.125,,,0.125,,,1,1,300,302,,-1.06717150939626,,-2.60085377987936
30000,30300,300,1,1,,0.125,1,2006,2010,,,0.125,,,0.125,,,1,1,300,303,,-1.06717150939626,,-1.94234488877921
30000,30400,300,1,1,,0.125,1,2006,2010,,,0.125,,,0.125,,,1,1,300,304,,-1.06717150939626,,-1.26283254426564
30100,30200,300,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,301,302,,-0.731770551803795,,-2.60085377987936
30100,30300,300,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,301,303,,-0.731770551803795,,-1.94234488877921
30100,30400,300,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,301,304,,-0.731770551803795,,-1.26283254426564
30200,30300,300,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,302,303,,-2.60085377987936,,-1.94234488877921
30200,30400,300,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,302,304,,-2.60085377987936,,-1.26283254426564
30300,30400,300,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,303,304,,-1.94234488877921,,-1.26283254426564
30700,30800,307,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,307,308,,-0.872426811722727,,-0.731770551803795
30900,31000,309,1,1,0.5,0.5,1,2004,2010,,0.5,0.5,0.5,0.5,0.5,,0.5,1,1,309,310,,-0.0112974876418913,,-0.384317940835132
30900,31100,309,1,1,0.5,0.5,1,2004,2010,,0.5,0.5,0.5,0.5,0.5,,0.5,1,1,309,311,,-0.0112974876418913,,0.989570575657398
31000,31100,309,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,310,311,,-0.384317940835132,,0.989570575657398
31200,31300,312,1,1,0.5,0.5,1,2010,2010,,0.5,0.375,0.5,0.5,0.5,0.5,0.5,1,1,312,313,,0.648442349765021,,-1.61309044322913
31900,32000,319,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,319,320,,-0.124503980858937,,-0.345216900854757
32100,32200,321,1,1,0.5,0.5,1,2006,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,321,322,,0.623418850004854,,-0.124503980858937
32300,32400,323,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,323,324,,0.322621925570974,,0.322621925570974
32300,32500,323,1,1,0.5,0.5,1,2010,1993,,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,323,325,,0.322621925570974,,0.0242549528332368
32400,32500,323,1,1,0.5,0.5,1,2010,1993,0.5,0.5,,0.5,0.5,0.5,0.5,,1,1,324,325,,0.322621925570974,,0.0242549528332368
32800,32900,328,1,1,,,1,1986,1986,,,,,,,,,1,1,328,329,,-0.345216900854757,,0.0242549528332368
33000,33100,330,1,1,0.25,0.25,1,1996,2008,,,,0.25,0.25,0.25,,0.25,1,1,330,331,,-1.68089455370622,,-2.07337438217365
33000,33200,330,1,1,0.25,0.25,1,1996,2010,,,,0.25,0.25,0.25,,0.25,1,1,330,332,,-1.68089455370622,,-0.625327106578891
33100,33200,330,1,1,0.25,0.25,1,2008,2010,,,,0.25,0.25,0.25,0.25,0.25,1,1,331,332,,-2.07337438217365,,-0.625327106578891
33400,33500,334,1,1,,0,1,1988,2010,,0,,,,0,,,1,1,334,335,,1.61603615134345,,-0.124503980858937
33800,33900,338,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,338,339,,-0.479039590570348,,-1.24638822715462
33800,34000,338,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,338,340,,-0.479039590570348,,-1.23069421746059
33900,34000,338,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,339,340,,-1.24638822715462,,-1.23069421746059
34100,34200,341,1,1,0.5,0.5,1,2008,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,341,342,,0.272615036319898,,-0.0112974876418913
34800,34900,348,1,1,0.5,0.5,1,2010,2004,,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,348,349,,-0.723795376053378,,-1.40257246698872
34800,35000,348,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,348,350,,-0.723795376053378,,-0.345216900854757
34900,35000,348,1,1,0.5,0.5,1,2004,2010,,0.5,,0.5,0.5,0.5,,0.5,1,1,349,350,,-1.40257246698872,,-0.345216900854757
35100,35200,351,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,351,352,,0.990460751996706,,-0.0957737907378582
35300,35400,353,1,1,0.5,0.5,1,2002,2010,,0.5,,0.5,0.5,0.5,0.5,,1,1,353,354,,-1.34697514049335,,-0.0957737907378582
35300,35500,353,1,1,0.5,0.5,1,2002,2010,,,0.375,0.5,0.5,0.5,,0.5,1,1,353,355,,-1.34697514049335,,-1.90637629281509
35400,35500,353,1,1,0.5,0.5,1,2010,2010,,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,354,355,,-0.0957737907378582,,-1.90637629281509
35700,35800,357,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,357,358,,-0.731770551803795,,0.60983327856606
35700,35900,357,1,1,0.5,0.5,1,2010,2008,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,357,359,,-0.731770551803795,,-0.479039590570348
35800,35900,357,1,1,0.5,0.5,1,2010,2008,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,1,1,358,359,,0.60983327856606,,-0.479039590570348
36200,36300,362,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,362,363,,0.294636929601359,,0.275873663219656
36400,36500,364,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,364,365,,1.32438016520957,,1.01916857113468
36400,36600,364,1,1,0.5,0.5,1,2010,1998,,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,364,366,,1.32438016520957,,1.0209451211715
36500,36600,364,1,1,0.5,0.5,1,2010,1998,0.5,0.5,,0.5,0.5,0.5,0.5,,1,1,365,366,,1.01916857113468,,1.0209451211715
36900,37000,369,1,1,0.5,0.5,1,2010,2010,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,369,370,,0.275873663219656,,1.02426966321014
37100,37200,371,1,1,0.5,0.5,1,1996,2010,,0.5,0.5,0.5,0.5,0.5,,0.5,1,1,371,372,,1.40009697665527,,0.60983327856606
37300,37400,373,1,1,0.5,0.5,1,2010,2004,,0.5,,0.5,0.5,0.5,0.5,,1,1,373,374,,-1.58236360656791,,-0.467421244695372
37300,37500,373,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,373,375,,-1.58236360656791,,-1.74222768170812
37400,37500,373,1,1,0.5,0.5,1,2004,2010,,0.5,,0.5,0.5,0.5,0.5,,1,1,374,375,,-0.467421244695372,,-1.74222768170812
37700,37800,377,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,377,378,,-1.40257246698872,,-1.06717150939626
37700,37900,377,1,1,0.5,0.5,1,2010,2010,,,0.375,0.5,0.5,0.5,0.5,0.5,1,1,377,379,,-1.40257246698872,,-1.22628003349039
37800,37900,377,1,1,0.5,0.5,1,2010,2010,,,,0.5,0.5,0.5,0.5,0.5,1,1,378,379,,-1.06717150939626,,-1.22628003349039
38200,38300,382,1,1,0.5,0.5,1,2010,1998,,0.5,0.5,0.5,0.5,0.5,0.5,,1,1,382,383,,-1.60652153090572,,-0.723795376053378
38200,38400,382,1,1,0.5,0.5,1,2010,1994,,0.5,,0.5,0.5,0.5,0.5,,1,1,382,384,,-1.60652153090572,,-0.679136314067623
38300,38400,382,1,1,0.5,0.5,1,1998,1994,,0.5,,0.5,,,,,1,1,383,384,,-0.723795376053378,,-0.679136314067623
